,State,Year,Quater,District,Transaction_count,Transaction_amount,id
3204,Gujarat,2018,Q3,Tapi District,47427,65631763.76663714,24
3205,Gujarat,2018,Q3,Vadodara District,773456,1452835059.476138,24
3206,Gujarat,2018,Q3,Banas Kantha District,396566,532922632.7560997,24
3207,Gujarat,2018,Q3,Amreli District,123454,174828237.91726425,24
3208,Gujarat,2018,Q3,Ahmadabad District,2600288,4740981792.133425,24
3209,Gujarat,2018,Q3,Dohad District,88911,111486621.62173408,24
3210,Gujarat,2018,Q3,Navsari District,264465,444074057.64377546,24
3211,Gujarat,2018,Q3,Patan District,274613,262983521.0051296,24
3212,Gujarat,2018,Q3,Kachchh District,421411,764023467.8126487,24
3213,Gujarat,2018,Q3,Surendranagar District,126809,167911866.77367234,24
3214,Gujarat,2018,Q3,Morbi District,113187,171902527.9310693,24
3215,Gujarat,2018,Q4,Anand District,409783,621490811.2507999,24
3216,Gujarat,2018,Q4,Jamnagar District,254856,456876624.3441096,24
3217,Gujarat,2018,Q4,Devbhumi Dwarka District,69269,130226108.73706304,24
3218,Gujarat,2018,Q4,Rajkot District,472933,879868564.9668198,24
3219,Gujarat,2018,Q4,Aravallis District,113023,167858449.1970446,24
3220,Gujarat,2018,Q4,Chhotaudepur District,39167,58265012.87716615,24
3221,Gujarat,2018,Q4,Botad District,116616,118512861.02892524,24
3222,Gujarat,2018,Q4,Bharuch District,603122,1036812125.2621628,24
3223,Gujarat,2018,Q4,Bhavnagar District,439954,575505679.8186091,24
3224,Gujarat,2018,Q4,Junagadh District,112596,187291563.97802573,24
3225,Gujarat,2018,Q4,Mahesana District,529470,758586454.1320899,24
3226,Gujarat,2018,Q4,The Dangs District,13830,15606240.627526935,24
3227,Gujarat,2018,Q4,Kheda District,249181,339198462.57013136,24
3228,Gujarat,2018,Q4,Surat District,2225031,4270243993.924238,24
3229,Gujarat,2018,Q4,Porbandar District,37241,81446556.1063475,24
3230,Gujarat,2018,Q4,Gandhinagar District,693588,1143266870.1325016,24
3231,Gujarat,2018,Q4,Panch Mahals District,171008,242488493.74769223,24
3232,Gujarat,2018,Q4,Narmada District,45497,67996133.59784442,24
3233,Gujarat,2018,Q4,Gir Somnath District,111341,188801796.29554063,24
3234,Gujarat,2018,Q4,Valsad District,468363,753128666.5596428,24
3235,Gujarat,2018,Q4,Mahisagar District,54204,97344184.68192156,24
3236,Gujarat,2018,Q4,Sabar Kantha District,221346,324435340.69529986,24
3237,Gujarat,2018,Q4,Tapi District,67133,101456950.93813746,24
3238,Gujarat,2018,Q4,Vadodara District,1047381,2063816597.5452976,24
3239,Gujarat,2018,Q4,Banas Kantha District,529655,758278914.52389,24
3240,Gujarat,2018,Q4,Amreli District,158887,264690195.61403865,24
3241,Gujarat,2018,Q4,Ahmadabad District,3990090,6515656157.237562,24
3242,Gujarat,2018,Q4,Dohad District,81195,153961246.76764563,24
3243,Gujarat,2018,Q4,Navsari District,325071,581253728.2501203,24
3244,Gujarat,2018,Q4,Patan District,237077,312693116.5895891,24
3245,Gujarat,2018,Q4,Kachchh District,537116,1068486738.7583004,24
3246,Gujarat,2018,Q4,Surendranagar District,169568,237579417.0844701,24
3247,Gujarat,2018,Q4,Morbi District,138711,257863044.9420005,24
3248,Gujarat,2019,Q1,Anand District,653012,784555584.5080343,24
3249,Gujarat,2019,Q1,Jamnagar District,359824,549291108.7887383,24
3250,Gujarat,2019,Q1,Devbhumi Dwarka District,91088,153486918.9480818,24
3251,Gujarat,2019,Q1,Rajkot District,709607,1144098817.8193035,24
3252,Gujarat,2019,Q1,Aravallis District,159845,204617220.15105847,24
3253,Gujarat,2019,Q1,Chhotaudepur District,45581,69194916.05947445,24
3254,Gujarat,2019,Q1,Botad District,199203,155914084.97123998,24
3255,Gujarat,2019,Q1,Bharuch District,926374,1330716993.7382002,24
3256,Gujarat,2019,Q1,Bhavnagar District,592732,696258524.4471675,24
3257,Gujarat,2019,Q1,Junagadh District,150708,216800157.42993787,24
3258,Gujarat,2019,Q1,Mahesana District,899763,1021313511.4526356,24
3259,Gujarat,2019,Q1,The Dangs District,19568,18627644.29669226,24
3260,Gujarat,2019,Q1,Kheda District,379687,445903742.8578031,24
3261,Gujarat,2019,Q1,Surat District,3283182,5664609103.880555,24
3262,Gujarat,2019,Q1,Porbandar District,54684,101598902.70628664,24
3263,Gujarat,2019,Q1,Gandhinagar District,1244457,1559852035.3782334,24
3264,Gujarat,2019,Q1,Panch Mahals District,257869,301203291.8803916,24
3265,Gujarat,2019,Q1,Narmada District,58399,85405632.81124759,24
3266,Gujarat,2019,Q1,Gir Somnath District,138776,226079479.8894506,24
3267,Gujarat,2019,Q1,Valsad District,750124,983591069.6663814,24
3268,Gujarat,2019,Q1,Mahisagar District,76233,118065255.3934778,24
3269,Gujarat,2019,Q1,Sabar Kantha District,333162,419328099.1049222,24
3270,Gujarat,2019,Q1,Tapi District,91479,133128481.20662864,24
3271,Gujarat,2019,Q1,Vadodara District,1655864,2706612327.0766125,24
3272,Gujarat,2019,Q1,Banas Kantha District,805139,1054321489.3685758,24
3273,Gujarat,2019,Q1,Amreli District,203985,276798873.9080144,24
3274,Gujarat,2019,Q1,Ahmadabad District,7894660,10956007756.562977,24
3275,Gujarat,2019,Q1,Dohad District,109362,194577548.24536207,24
3276,Gujarat,2019,Q1,Navsari District,1112006,1853217634.4572103,24
3277,Gujarat,2019,Q1,Patan District,386337,424462288.43225765,24
3278,Gujarat,2019,Q1,Kachchh District,895127,1364193288.246049,24
3279,Gujarat,2019,Q1,Surendranagar District,262050,311129095.2153812,24
3280,Gujarat,2019,Q1,Morbi District,191564,331119429.57845145,24
3281,Gujarat,2019,Q2,Anand District,484273,709119537.7817588,24
3282,Gujarat,2019,Q2,Jamnagar District,316899,592164920.0962113,24
3283,Gujarat,2019,Q2,Devbhumi Dwarka District,78499,155560968.6583895,24
3284,Gujarat,2019,Q2,Rajkot District,724751,1400871094.6495595,24
3285,Gujarat,2019,Q2,Aravallis District,143867,227325626.31180277,24
3286,Gujarat,2019,Q2,Chhotaudepur District,46321,84888446.62520267,24
3287,Gujarat,2019,Q2,Botad District,149057,166584407.46578306,24
3288,Gujarat,2019,Q2,Bharuch District,747899,1317325972.015126,24
3289,Gujarat,2019,Q2,Bhavnagar District,484097,717336260.2716311,24
3290,Gujarat,2019,Q2,Junagadh District,138117,240011002.85565147,24
3291,Gujarat,2019,Q2,Mahesana District,715052,1095164063.6523905,24
3292,Gujarat,2019,Q2,The Dangs District,19973,23073707.04186769,24
3293,Gujarat,2019,Q2,Kheda District,320063,457968237.3421333,24
3294,Gujarat,2019,Q2,Surat District,3047988,6016899815.178611,24
3295,Gujarat,2019,Q2,Porbandar District,53378,115280306.6010556,24
3296,Gujarat,2019,Q2,Gandhinagar District,1205404,1791763499.6818066,24
3297,Gujarat,2019,Q2,Panch Mahals District,208444,316294392.79472125,24
3298,Gujarat,2019,Q2,Narmada District,52784,88669390.67203797,24
3299,Gujarat,2019,Q2,Gir Somnath District,129149,241920660.5921904,24
3300,Gujarat,2019,Q2,Valsad District,623926,1022853264.5995276,24
3301,Gujarat,2019,Q2,Mahisagar District,75377,141056088.12591818,24
3302,Gujarat,2019,Q2,Sabar Kantha District,282442,470262635.302694,24
3303,Gujarat,2019,Q2,Tapi District,91641,143551067.8237598,24
3304,Gujarat,2019,Q2,Vadodara District,1717964,3251133813.8582134,24
3305,Gujarat,2019,Q2,Banas Kantha District,642084,1108185173.7200396,24
3306,Gujarat,2019,Q2,Amreli District,174714,282379858.4829684,24
3307,Gujarat,2019,Q2,Ahmadabad District,11689965,19024891336.63612,24
3308,Gujarat,2019,Q2,Dohad District,100236,209828791.7593333,24
3309,Gujarat,2019,Q2,Navsari District,3136644,5394071895.487188,24
3310,Gujarat,2019,Q2,Patan District,306486,445014674.0740333,24
3311,Gujarat,2019,Q2,Kachchh District,688449,1389719506.4029193,24
3312,Gujarat,2019,Q2,Surendranagar District,215183,342155248.99469405,24
3313,Gujarat,2019,Q2,Morbi District,170716,337289553.7122574,24
3314,Gujarat,2019,Q3,Anand District,955946,948614191.2624348,24
3315,Gujarat,2019,Q3,Jamnagar District,418571,678420908.0813576,24
3316,Gujarat,2019,Q3,Devbhumi Dwarka District,109620,187719710.83933583,24
3317,Gujarat,2019,Q3,Rajkot District,1022919,1587889777.799852,24
3318,Gujarat,2019,Q3,Aravallis District,210189,262414303.98607105,24
3319,Gujarat,2019,Q3,Chhotaudepur District,61668,92575348.45446932,24
3320,Gujarat,2019,Q3,Botad District,232943,190049304.40128577,24
3321,Gujarat,2019,Q3,Bharuch District,1040617,1624510953.9967766,24
3322,Gujarat,2019,Q3,Bhavnagar District,724401,857318691.0133656,24
3323,Gujarat,2019,Q3,Junagadh District,200701,276244464.0126623,24
3324,Gujarat,2019,Q3,Mahesana District,1012086,1334187013.0348892,24
3325,Gujarat,2019,Q3,The Dangs District,26638,28637120.169418044,24
3326,Gujarat,2019,Q3,Kheda District,571200,600186021.9814049,24
3327,Gujarat,2019,Q3,Surat District,4447301,7371726681.306206,24
3328,Gujarat,2019,Q3,Porbandar District,70391,131391520.3156455,24
3329,Gujarat,2019,Q3,Gandhinagar District,1850642,2359920414.1180134,24
3330,Gujarat,2019,Q3,Panch Mahals District,265741,372599835.7769799,24
3331,Gujarat,2019,Q3,Narmada District,73335,108815184.7037895,24
3332,Gujarat,2019,Q3,Gir Somnath District,169575,268990041.70831114,24
3333,Gujarat,2019,Q3,Valsad District,823075,1217502133.5696769,24
3334,Gujarat,2019,Q3,Mahisagar District,92788,147734027.57601643,24
3335,Gujarat,2019,Q3,Sabar Kantha District,422296,565151924.857582,24
3336,Gujarat,2019,Q3,Tapi District,124784,453273908.5455434,24
3337,Gujarat,2019,Q3,Vadodara District,2407408,3950547763.56978,24
3338,Gujarat,2019,Q3,Banas Kantha District,909575,1343558301.6357625,24
3339,Gujarat,2019,Q3,Amreli District,244914,317090850.83197737,24
3340,Gujarat,2019,Q3,Ahmadabad District,14605589,23081622347.556786,24
3341,Gujarat,2019,Q3,Dohad District,144438,238896149.705142,24
3342,Gujarat,2019,Q3,Navsari District,3007618,5936350631.711407,24
3343,Gujarat,2019,Q3,Patan District,596754,531383276.7657095,24
3344,Gujarat,2019,Q3,Kachchh District,861897,1601375840.5830655,24
3345,Gujarat,2019,Q3,Surendranagar District,287712,397315411.7410712,24
3346,Gujarat,2019,Q3,Morbi District,235317,398680908.6562626,24
3347,Gujarat,2019,Q4,Anand District,903182,1236581489.6519775,24
3348,Gujarat,2019,Q4,Jamnagar District,519408,886972036.7121593,24
3349,Gujarat,2019,Q4,Devbhumi Dwarka District,133193,260447399.14664584,24
3350,Gujarat,2019,Q4,Rajkot District,1134928,2127782298.9078343,24
3351,Gujarat,2019,Q4,Aravallis District,265103,392592973.6420688,24
3352,Gujarat,2019,Q4,Chhotaudepur District,81724,134517377.84686953,24
3353,Gujarat,2019,Q4,Botad District,243788,283393816.3452396,24
3354,Gujarat,2019,Q4,Bharuch District,1324720,2217755667.5707374,24
3355,Gujarat,2019,Q4,Bhavnagar District,840951,1243923188.7559557,24
3356,Gujarat,2019,Q4,Junagadh District,250823,403818838.9044242,24
3357,Gujarat,2019,Q4,Mahesana District,1166283,1805374816.0740204,24
3358,Gujarat,2019,Q4,The Dangs District,32377,41820330.86439365,24
3359,Gujarat,2019,Q4,Kheda District,549665,786099096.2562544,24
3360,Gujarat,2019,Q4,Surat District,4988183,9432189653.21497,24
3361,Gujarat,2019,Q4,Porbandar District,84880,176788698.8012622,24
3362,Gujarat,2019,Q4,Gandhinagar District,2081714,2917516449.8289948,24
3363,Gujarat,2019,Q4,Panch Mahals District,350408,502433000.8460094,24
3364,Gujarat,2019,Q4,Narmada District,100155,166344819.91780126,24
3365,Gujarat,2019,Q4,Gir Somnath District,228665,413778689.95447534,24
3366,Gujarat,2019,Q4,Valsad District,1028011,1666399666.2330923,24
3367,Gujarat,2019,Q4,Mahisagar District,125155,213139955.098228,24
3368,Gujarat,2019,Q4,Sabar Kantha District,538864,825447358.0033605,24
3369,Gujarat,2019,Q4,Tapi District,163136,246612300.1249548,24
3370,Gujarat,2019,Q4,Vadodara District,2908059,5087285259.821402,24
3371,Gujarat,2019,Q4,Banas Kantha District,1087381,1918665318.491047,24
3372,Gujarat,2019,Q4,Amreli District,310698,508142052.510342,24
3373,Gujarat,2019,Q4,Ahmadabad District,15696056,29657904578.49414,24
3374,Gujarat,2019,Q4,Dohad District,187238,342066810.7207962,24
3375,Gujarat,2019,Q4,Navsari District,2986534,6831783124.753632,24
3376,Gujarat,2019,Q4,Patan District,541423,738645250.6057601,24
3377,Gujarat,2019,Q4,Kachchh District,1023587,2070890492.2085967,24
3378,Gujarat,2019,Q4,Surendranagar District,363831,570428007.4862839,24
3379,Gujarat,2019,Q4,Morbi District,307509,583121237.1199065,24
3380,Gujarat,2020,Q1,Anand District,1002410,1492005921.358044,24
3381,Gujarat,2020,Q1,Jamnagar District,535915,888291211.3069444,24
3382,Gujarat,2020,Q1,Devbhumi Dwarka District,163208,298422205.49491847,24
3383,Gujarat,2020,Q1,Rajkot District,1339770,2664972202.0377035,24
3384,Gujarat,2020,Q1,Aravallis District,346292,547983260.2568257,24
3385,Gujarat,2020,Q1,Chhotaudepur District,105994,169035450.37507114,24
3386,Gujarat,2020,Q1,Botad District,237947,320202835.47257966,24
3387,Gujarat,2020,Q1,Bharuch District,1525995,2487359207.974853,24
3388,Gujarat,2020,Q1,Bhavnagar District,922982,1568995164.3641589,24
3389,Gujarat,2020,Q1,Junagadh District,285216,460302222.9899717,24
3390,Gujarat,2020,Q1,Mahesana District,1294012,2067093335.3061204,24
3391,Gujarat,2020,Q1,The Dangs District,40179,49248105.10359351,24
3392,Gujarat,2020,Q1,Kheda District,639593,955217779.7992296,24
3393,Gujarat,2020,Q1,Surat District,6801887,13770083573.56846,24
3394,Gujarat,2020,Q1,Porbandar District,100021,201808374.9385136,24
3395,Gujarat,2020,Q1,Gandhinagar District,2337267,3378567424.980505,24
3396,Gujarat,2020,Q1,Panch Mahals District,448015,704353748.9369581,24
3397,Gujarat,2020,Q1,Narmada District,125838,192670611.26835412,24
3398,Gujarat,2020,Q1,Gir Somnath District,270678,492504287.9957706,24
3399,Gujarat,2020,Q1,Valsad District,1342508,2197272850.2289653,24
3400,Gujarat,2020,Q1,Mahisagar District,154457,257181105.77228773,24
3401,Gujarat,2020,Q1,Sabar Kantha District,641078,998959107.0451574,24
3402,Gujarat,2020,Q1,Tapi District,204716,303751079.8885932,24
3403,Gujarat,2020,Q1,Vadodara District,3398524,5791008308.342354,24
3404,Gujarat,2020,Q1,Banas Kantha District,1429235,2718891067.533261,24
3405,Gujarat,2020,Q1,Amreli District,327785,539247006.6461108,24
3406,Gujarat,2020,Q1,Ahmadabad District,17950876,35559467147.63747,24
3407,Gujarat,2020,Q1,Dohad District,238828,449704484.81976056,24
3408,Gujarat,2020,Q1,Navsari District,434441,632587167.9854003,24
3409,Gujarat,2020,Q1,Patan District,594745,871002993.2617927,24
3410,Gujarat,2020,Q1,Kachchh District,1305996,2617080218.9794,24
3411,Gujarat,2020,Q1,Surendranagar District,421057,680689639.4884843,24
3412,Gujarat,2020,Q1,Morbi District,358952,669117520.7466867,24
3413,Gujarat,2020,Q2,Anand District,903716,1293524620.6371698,24
3414,Gujarat,2020,Q2,Jamnagar District,598458,945318108.7687567,24
3415,Gujarat,2020,Q2,Devbhumi Dwarka District,214944,320029310.6632272,24
3416,Gujarat,2020,Q2,Rajkot District,1360781,2344811087.112481,24
3417,Gujarat,2020,Q2,Aravallis District,482363,680449750.2216419,24
3418,Gujarat,2020,Q2,Chhotaudepur District,174739,212139861.26010585,24
3419,Gujarat,2020,Q2,Botad District,378175,471813971.54553103,24
3420,Gujarat,2020,Q2,Bharuch District,1673375,2438983130.5949507,24
3421,Gujarat,2020,Q2,Bhavnagar District,1215195,1886223855.2019413,24
3422,Gujarat,2020,Q2,Junagadh District,407623,572516201.7822087,24
3423,Gujarat,2020,Q2,Mahesana District,1592579,2300168470.716814,24
3424,Gujarat,2020,Q2,The Dangs District,62526,62273325.90559709,24
3425,Gujarat,2020,Q2,Kheda District,784245,1018713290.4668504,24
3426,Gujarat,2020,Q2,Surat District,5654552,9378177062.809792,24
3427,Gujarat,2020,Q2,Porbandar District,134329,226224267.28940976,24
3428,Gujarat,2020,Q2,Gandhinagar District,2039285,2913004123.5804567,24
3429,Gujarat,2020,Q2,Panch Mahals District,530453,752539616.4419664,24
3430,Gujarat,2020,Q2,Narmada District,181581,226204689.1999839,24
3431,Gujarat,2020,Q2,Gir Somnath District,439795,683771357.3293531,24
3432,Gujarat,2020,Q2,Valsad District,1498222,2040840946.3210487,24
3433,Gujarat,2020,Q2,Mahisagar District,257444,374445950.708864,24
3434,Gujarat,2020,Q2,Sabar Kantha District,816984,1232845328.745793,24
3435,Gujarat,2020,Q2,Tapi District,294426,365909712.1036449,24
3436,Gujarat,2020,Q2,Vadodara District,2796615,4621695376.570124,24
3437,Gujarat,2020,Q2,Banas Kantha District,1860625,3107051803.537753,24
3438,Gujarat,2020,Q2,Amreli District,554744,809297901.4588158,24
3439,Gujarat,2020,Q2,Ahmadabad District,16430916,32731896547.150333,24
3440,Gujarat,2020,Q2,Dohad District,380381,634462423.0372827,24
3441,Gujarat,2020,Q2,Navsari District,547410,658697480.6239362,24
3442,Gujarat,2020,Q2,Patan District,759561,1054601004.9152004,24
3443,Gujarat,2020,Q2,Kachchh District,1428844,2663558233.3213134,24
3444,Gujarat,2020,Q2,Surendranagar District,590754,802465025.0907189,24
3445,Gujarat,2020,Q2,Morbi District,374545,563192524.3777897,24
3446,Gujarat,2020,Q3,Anand District,1069251,1753944278.7492592,24
3447,Gujarat,2020,Q3,Jamnagar District,648790,1254572556.7632065,24
3448,Gujarat,2020,Q3,Devbhumi Dwarka District,211259,383470640.9177165,24
3449,Gujarat,2020,Q3,Rajkot District,1490309,2995153084.6346493,24
3450,Gujarat,2020,Q3,Aravallis District,482916,829207912.975971,24
3451,Gujarat,2020,Q3,Chhotaudepur District,164691,257637246.1237919,24
3452,Gujarat,2020,Q3,Botad District,340537,531013247.4239157,24
3453,Gujarat,2020,Q3,Bharuch District,2145954,3492190237.8492537,24
3454,Gujarat,2020,Q3,Bhavnagar District,1245647,2274620368.6960626,24
3455,Gujarat,2020,Q3,Junagadh District,424025,798846723.6356487,24
3456,Gujarat,2020,Q3,Mahesana District,1898909,3469191791.4686623,24
3457,Gujarat,2020,Q3,The Dangs District,61483,71541218.6802228,24
3458,Gujarat,2020,Q3,Kheda District,852224,1355999687.4186163,24
3459,Gujarat,2020,Q3,Surat District,7272097,14667802723.390911,24
3460,Gujarat,2020,Q3,Porbandar District,140684,291516188.3579706,24
3461,Gujarat,2020,Q3,Gandhinagar District,2828558,4509986129.973013,24
3462,Gujarat,2020,Q3,Panch Mahals District,625835,1108852900.8189397,24
3463,Gujarat,2020,Q3,Narmada District,188013,281090742.71599275,24
3464,Gujarat,2020,Q3,Gir Somnath District,456851,926514793.737326,24
3465,Gujarat,2020,Q3,Valsad District,1743270,2801506603.4157205,24
3466,Gujarat,2020,Q3,Mahisagar District,223755,410598224.914323,24
3467,Gujarat,2020,Q3,Sabar Kantha District,978647,1639580053.3462,24
