,State,Year,Quater,District,Registered_user,App_opening,id
14089,Uttarakhand,2021,Q2,Udham Singh Nagar District,528392,8809699,5
14090,Uttarakhand,2021,Q2,Haridwar District,622292,11391535,5
14091,Uttarakhand,2021,Q2,Almora District,94196,6054321,5
14092,Uttarakhand,2021,Q2,Pithoragarh District,78079,3600450,5
14093,Uttarakhand,2021,Q2,Rudraprayag District,39076,1847004,5
14094,Uttarakhand,2021,Q2,Pauri Garhwal District,143460,7332076,5
14095,Uttarakhand,2021,Q2,Bageshwar District,36947,2273384,5
14096,Uttarakhand,2021,Q2,Champawat District,42748,2436509,5
14097,Uttarakhand,2021,Q2,Nainital District,288162,6729824,5
14098,Uttarakhand,2021,Q2,Dehradun District,898504,15857272,5
14099,Uttarakhand,2021,Q2,Chamoli District,67712,3678939,5
14100,Uttarakhand,2021,Q2,Uttarkashi District,54582,2940062,5
14101,Uttarakhand,2021,Q2,Tehri Garhwal District,109890,5428961,5
14102,Uttarakhand,2021,Q3,Udham Singh Nagar District,568881,11164838,5
14103,Uttarakhand,2021,Q3,Haridwar District,669249,14435498,5
14104,Uttarakhand,2021,Q3,Almora District,102118,5454284,5
14105,Uttarakhand,2021,Q3,Pithoragarh District,84476,3786013,5
14106,Uttarakhand,2021,Q3,Rudraprayag District,42317,1937591,5
14107,Uttarakhand,2021,Q3,Pauri Garhwal District,155054,7889492,5
14108,Uttarakhand,2021,Q3,Bageshwar District,40083,2160085,5
14109,Uttarakhand,2021,Q3,Champawat District,46279,2383548,5
14110,Uttarakhand,2021,Q3,Nainital District,309820,8514293,5
14111,Uttarakhand,2021,Q3,Dehradun District,963594,20465729,5
14112,Uttarakhand,2021,Q3,Chamoli District,73432,4144214,5
14113,Uttarakhand,2021,Q3,Uttarkashi District,59174,3114485,5
14114,Uttarakhand,2021,Q3,Tehri Garhwal District,119032,5436460,5
14115,Uttarakhand,2021,Q4,Udham Singh Nagar District,609138,19017549,5
14116,Uttarakhand,2021,Q4,Haridwar District,716044,24859412,5
14117,Uttarakhand,2021,Q4,Almora District,109803,2758732,5
14118,Uttarakhand,2021,Q4,Pithoragarh District,90791,2356602,5
14119,Uttarakhand,2021,Q4,Rudraprayag District,45433,1457596,5
14120,Uttarakhand,2021,Q4,Pauri Garhwal District,166482,4803777,5
14121,Uttarakhand,2021,Q4,Bageshwar District,43111,1060682,5
14122,Uttarakhand,2021,Q4,Champawat District,49852,1314376,5
14123,Uttarakhand,2021,Q4,Nainital District,330999,9395358,5
14124,Uttarakhand,2021,Q4,Dehradun District,1028085,36320772,5
14125,Uttarakhand,2021,Q4,Chamoli District,78848,2262358,5
14126,Uttarakhand,2021,Q4,Uttarkashi District,63536,1756540,5
14127,Uttarakhand,2021,Q4,Tehri Garhwal District,127893,3564600,5
14128,Uttarakhand,2022,Q1,Udham Singh Nagar District,647495,9927344,5
14129,Uttarakhand,2022,Q1,Haridwar District,760173,11480579,5
14130,Uttarakhand,2022,Q1,Almora District,117262,9511833,5
14131,Uttarakhand,2022,Q1,Pithoragarh District,96837,8077163,5
14132,Uttarakhand,2022,Q1,Rudraprayag District,48532,4083418,5
14133,Uttarakhand,2022,Q1,Pauri Garhwal District,177248,14052401,5
14134,Uttarakhand,2022,Q1,Bageshwar District,45938,4803646,5
14135,Uttarakhand,2022,Q1,Champawat District,53166,4736664,5
14136,Uttarakhand,2022,Q1,Nainital District,351226,10583932,5
14137,Uttarakhand,2022,Q1,Dehradun District,1088710,14847429,5
14138,Uttarakhand,2022,Q1,Chamoli District,84165,7610104,5
14139,Uttarakhand,2022,Q1,Uttarkashi District,67713,6453267,5
14140,Uttarakhand,2022,Q1,Tehri Garhwal District,136364,9056602,5
14141,Uttarakhand,2022,Q2,Udham Singh Nagar District,683908,10878935,5
14142,Uttarakhand,2022,Q2,Haridwar District,802321,14364808,5
14143,Uttarakhand,2022,Q2,Almora District,123856,13515133,5
14144,Uttarakhand,2022,Q2,Pithoragarh District,102347,11981429,5
14145,Uttarakhand,2022,Q2,Rudraprayag District,51404,8217503,5
14146,Uttarakhand,2022,Q2,Pauri Garhwal District,187078,18536724,5
14147,Uttarakhand,2022,Q2,Bageshwar District,48546,6282507,5
14148,Uttarakhand,2022,Q2,Champawat District,56221,7883171,5
14149,Uttarakhand,2022,Q2,Nainital District,370360,13596899,5
14150,Uttarakhand,2022,Q2,Dehradun District,1146386,16173449,5
14151,Uttarakhand,2022,Q2,Chamoli District,88939,12278609,5
14152,Uttarakhand,2022,Q2,Uttarkashi District,71641,10153252,5
14153,Uttarakhand,2022,Q2,Tehri Garhwal District,144049,12603266,5
14154,Uttarakhand,2022,Q3,Udham Singh Nagar District,722008,11034214,5
14155,Uttarakhand,2022,Q3,Haridwar District,846066,13296725,5
14156,Uttarakhand,2022,Q3,Almora District,129898,13737811,5
14157,Uttarakhand,2022,Q3,Pithoragarh District,107498,11128867,5
14158,Uttarakhand,2022,Q3,Rudraprayag District,54045,9532300,5
14159,Uttarakhand,2022,Q3,Pauri Garhwal District,196481,17689225,5
14160,Uttarakhand,2022,Q3,Bageshwar District,50935,5439174,5
14161,Uttarakhand,2022,Q3,Champawat District,59167,6956304,5
14162,Uttarakhand,2022,Q3,Nainital District,389791,13701523,5
14163,Uttarakhand,2022,Q3,Dehradun District,1205785,14982533,5
14164,Uttarakhand,2022,Q3,Chamoli District,93488,12542308,5
14165,Uttarakhand,2022,Q3,Uttarkashi District,75369,10508319,5
14166,Uttarakhand,2022,Q3,Tehri Garhwal District,151445,12254547,5
14167,Uttarakhand,2022,Q4,Udham Singh Nagar District,757652,28964603,5
14168,Uttarakhand,2022,Q4,Haridwar District,887967,36677900,5
14169,Uttarakhand,2022,Q4,Almora District,134730,4394432,5
14170,Uttarakhand,2022,Q4,Pithoragarh District,111983,4001763,5
14171,Uttarakhand,2022,Q4,Rudraprayag District,56195,2453365,5
14172,Uttarakhand,2022,Q4,Pauri Garhwal District,204585,6799314,5
14173,Uttarakhand,2022,Q4,Bageshwar District,52992,1677425,5
14174,Uttarakhand,2022,Q4,Champawat District,61714,2268699,5
14175,Uttarakhand,2022,Q4,Nainital District,407806,13801569,5
14176,Uttarakhand,2022,Q4,Dehradun District,1262999,47580766,5
14177,Uttarakhand,2022,Q4,Chamoli District,97308,4043138,5
14178,Uttarakhand,2022,Q4,Uttarkashi District,78484,2847190,5
14179,Uttarakhand,2022,Q4,Tehri Garhwal District,157634,5175383,5
14180,West Bengal,2018,Q1,South Twenty Four Parganas District,142473,0,19
14181,West Bengal,2018,Q1,Purba Bardhaman District,119528,0,19
14182,West Bengal,2018,Q1,Uttar Dinajpur District,50400,0,19
14183,West Bengal,2018,Q1,Kalimpong District,3090,0,19
14184,West Bengal,2018,Q1,Murshidabad District,187824,0,19
14185,West Bengal,2018,Q1,Paschim Medinipur District,127203,0,19
14186,West Bengal,2018,Q1,Dakshin Dinajpur District,36948,0,19
14187,West Bengal,2018,Q1,Jalpaiguri District,31035,0,19
14188,West Bengal,2018,Q1,Purulia District,73427,0,19
14189,West Bengal,2018,Q1,North Twenty Four Parganas District,396980,0,19
14190,West Bengal,2018,Q1,Bankura District,110008,0,19
14191,West Bengal,2018,Q1,Jhargram District,18243,0,19
14192,West Bengal,2018,Q1,Howrah District,136589,0,19
14193,West Bengal,2018,Q1,Hooghly District,148033,0,19
14194,West Bengal,2018,Q1,Kolkata District,306503,0,19
14195,West Bengal,2018,Q1,Koch Bihar District,41690,0,19
14196,West Bengal,2018,Q1,Alipurduar District,22238,0,19
14197,West Bengal,2018,Q1,Paschim Bardhaman District,139310,0,19
14198,West Bengal,2018,Q1,Nadia District,136396,0,19
14199,West Bengal,2018,Q1,Birbhum District,94598,0,19
14200,West Bengal,2018,Q1,Purba Medinipur District,131380,0,19
14201,West Bengal,2018,Q1,Maldah District,99061,0,19
14202,West Bengal,2018,Q1,Darjiling District,51832,0,19
14203,West Bengal,2018,Q2,South Twenty Four Parganas District,214056,0,19
14204,West Bengal,2018,Q2,Purba Bardhaman District,181944,0,19
14205,West Bengal,2018,Q2,Uttar Dinajpur District,75017,0,19
14206,West Bengal,2018,Q2,Kalimpong District,4536,0,19
14207,West Bengal,2018,Q2,Murshidabad District,276931,0,19
14208,West Bengal,2018,Q2,Paschim Medinipur District,185542,0,19
14209,West Bengal,2018,Q2,Dakshin Dinajpur District,56953,0,19
14210,West Bengal,2018,Q2,Jalpaiguri District,45702,0,19
14211,West Bengal,2018,Q2,Purulia District,106372,0,19
14212,West Bengal,2018,Q2,North Twenty Four Parganas District,572438,0,19
14213,West Bengal,2018,Q2,Bankura District,166700,0,19
14214,West Bengal,2018,Q2,Jhargram District,27960,0,19
14215,West Bengal,2018,Q2,Howrah District,198699,0,19
14216,West Bengal,2018,Q2,Hooghly District,221090,0,19
14217,West Bengal,2018,Q2,Kolkata District,431481,0,19
14218,West Bengal,2018,Q2,Koch Bihar District,62711,0,19
14219,West Bengal,2018,Q2,Alipurduar District,32196,0,19
14220,West Bengal,2018,Q2,Paschim Bardhaman District,203750,0,19
14221,West Bengal,2018,Q2,Nadia District,209683,0,19
14222,West Bengal,2018,Q2,Birbhum District,145905,0,19
14223,West Bengal,2018,Q2,Purba Medinipur District,195830,0,19
14224,West Bengal,2018,Q2,Maldah District,144144,0,19
14225,West Bengal,2018,Q2,Darjiling District,74155,0,19
14226,West Bengal,2018,Q3,South Twenty Four Parganas District,284988,0,19
14227,West Bengal,2018,Q3,Purba Bardhaman District,230690,0,19
14228,West Bengal,2018,Q3,Uttar Dinajpur District,93951,0,19
14229,West Bengal,2018,Q3,Kalimpong District,6258,0,19
14230,West Bengal,2018,Q3,Murshidabad District,335935,0,19
14231,West Bengal,2018,Q3,Paschim Medinipur District,238405,0,19
14232,West Bengal,2018,Q3,Dakshin Dinajpur District,71362,0,19
14233,West Bengal,2018,Q3,Jalpaiguri District,60422,0,19
14234,West Bengal,2018,Q3,Purulia District,131658,0,19
14235,West Bengal,2018,Q3,North Twenty Four Parganas District,722572,0,19
14236,West Bengal,2018,Q3,Bankura District,207830,0,19
14237,West Bengal,2018,Q3,Jhargram District,35579,0,19
14238,West Bengal,2018,Q3,Howrah District,255445,0,19
14239,West Bengal,2018,Q3,Hooghly District,280640,0,19
14240,West Bengal,2018,Q3,Kolkata District,548600,0,19
14241,West Bengal,2018,Q3,Koch Bihar District,83390,0,19
14242,West Bengal,2018,Q3,Alipurduar District,42522,0,19
14243,West Bengal,2018,Q3,Paschim Bardhaman District,251021,0,19
14244,West Bengal,2018,Q3,Nadia District,262694,0,19
14245,West Bengal,2018,Q3,Birbhum District,182144,0,19
14246,West Bengal,2018,Q3,Purba Medinipur District,252759,0,19
14247,West Bengal,2018,Q3,Maldah District,177439,0,19
14248,West Bengal,2018,Q3,Darjiling District,95436,0,19
14249,West Bengal,2018,Q4,South Twenty Four Parganas District,398349,0,19
14250,West Bengal,2018,Q4,Purba Bardhaman District,290805,0,19
14251,West Bengal,2018,Q4,Uttar Dinajpur District,121918,0,19
14252,West Bengal,2018,Q4,Kalimpong District,8428,0,19
14253,West Bengal,2018,Q4,Murshidabad District,417114,0,19
14254,West Bengal,2018,Q4,Paschim Medinipur District,304068,0,19
14255,West Bengal,2018,Q4,Dakshin Dinajpur District,100721,0,19
14256,West Bengal,2018,Q4,Jalpaiguri District,78152,0,19
14257,West Bengal,2018,Q4,Purulia District,164599,0,19
14258,West Bengal,2018,Q4,North Twenty Four Parganas District,946634,0,19
14259,West Bengal,2018,Q4,Bankura District,249721,0,19
14260,West Bengal,2018,Q4,Jhargram District,45172,0,19
14261,West Bengal,2018,Q4,Howrah District,339192,0,19
14262,West Bengal,2018,Q4,Hooghly District,400360,0,19
14263,West Bengal,2018,Q4,Kolkata District,721653,0,19
14264,West Bengal,2018,Q4,Koch Bihar District,110801,0,19
14265,West Bengal,2018,Q4,Alipurduar District,54157,0,19
14266,West Bengal,2018,Q4,Paschim Bardhaman District,302594,0,19
14267,West Bengal,2018,Q4,Nadia District,325690,0,19
14268,West Bengal,2018,Q4,Birbhum District,228310,0,19
14269,West Bengal,2018,Q4,Purba Medinipur District,323889,0,19
14270,West Bengal,2018,Q4,Maldah District,225768,0,19
14271,West Bengal,2018,Q4,Darjiling District,121183,0,19
14272,West Bengal,2019,Q1,South Twenty Four Parganas District,487180,0,19
14273,West Bengal,2019,Q1,Purba Bardhaman District,340321,0,19
14274,West Bengal,2019,Q1,Uttar Dinajpur District,144521,0,19
14275,West Bengal,2019,Q1,Kalimpong District,10477,0,19
14276,West Bengal,2019,Q1,Murshidabad District,478812,0,19
14277,West Bengal,2019,Q1,Paschim Medinipur District,361979,0,19
14278,West Bengal,2019,Q1,Dakshin Dinajpur District,115269,0,19
14279,West Bengal,2019,Q1,Jalpaiguri District,92118,0,19
14280,West Bengal,2019,Q1,Purulia District,190392,0,19
14281,West Bengal,2019,Q1,North Twenty Four Parganas District,1130983,0,19
14282,West Bengal,2019,Q1,Bankura District,288329,0,19
14283,West Bengal,2019,Q1,Jhargram District,53153,0,19
14284,West Bengal,2019,Q1,Howrah District,410583,0,19
14285,West Bengal,2019,Q1,Hooghly District,480952,0,19
14286,West Bengal,2019,Q1,Kolkata District,868126,0,19
14287,West Bengal,2019,Q1,Koch Bihar District,131010,0,19
14288,West Bengal,2019,Q1,Alipurduar District,64136,0,19
14289,West Bengal,2019,Q1,Paschim Bardhaman District,349928,0,19
14290,West Bengal,2019,Q1,Nadia District,385179,0,19
14291,West Bengal,2019,Q1,Birbhum District,265201,0,19
14292,West Bengal,2019,Q1,Purba Medinipur District,389583,0,19
14293,West Bengal,2019,Q1,Maldah District,266012,0,19
14294,West Bengal,2019,Q1,Darjiling District,145181,0,19
14295,West Bengal,2019,Q2,South Twenty Four Parganas District,579599,3430790,19
14296,West Bengal,2019,Q2,Purba Bardhaman District,387428,2138160,19
14297,West Bengal,2019,Q2,Uttar Dinajpur District,169472,792182,19
14298,West Bengal,2019,Q2,Kalimpong District,13066,57126,19
14299,West Bengal,2019,Q2,Murshidabad District,548604,2725852,19
14300,West Bengal,2019,Q2,Paschim Medinipur District,411877,2375069,19
14301,West Bengal,2019,Q2,Dakshin Dinajpur District,131963,505843,19
14302,West Bengal,2019,Q2,Jalpaiguri District,109309,533784,19
14303,West Bengal,2019,Q2,Purulia District,212137,946167,19
14304,West Bengal,2019,Q2,North Twenty Four Parganas District,1312362,9040481,19
14305,West Bengal,2019,Q2,Bankura District,323010,1640080,19
14306,West Bengal,2019,Q2,Jhargram District,59993,303906,19
14307,West Bengal,2019,Q2,Howrah District,480813,2790524,19
14308,West Bengal,2019,Q2,Hooghly District,557946,3729002,19
14309,West Bengal,2019,Q2,Kolkata District,1014406,6041911,19
14310,West Bengal,2019,Q2,Koch Bihar District,153650,755753,19
14311,West Bengal,2019,Q2,Alipurduar District,76597,365769,19
14312,West Bengal,2019,Q2,Paschim Bardhaman District,395259,2040604,19
14313,West Bengal,2019,Q2,Nadia District,447979,2537823,19
14314,West Bengal,2019,Q2,Birbhum District,300617,1478412,19
14315,West Bengal,2019,Q2,Purba Medinipur District,448850,2751511,19
14316,West Bengal,2019,Q2,Maldah District,305773,1715360,19
14317,West Bengal,2019,Q2,Darjiling District,172085,818092,19
14318,West Bengal,2019,Q3,South Twenty Four Parganas District,659919,11640483,19
14319,West Bengal,2019,Q3,Purba Bardhaman District,428350,7257620,19
14320,West Bengal,2019,Q3,Uttar Dinajpur District,189407,2523533,19
14321,West Bengal,2019,Q3,Kalimpong District,15312,183357,19
14322,West Bengal,2019,Q3,Murshidabad District,622422,9294082,19
14323,West Bengal,2019,Q3,Paschim Medinipur District,455417,8280953,19
14324,West Bengal,2019,Q3,Dakshin Dinajpur District,146051,1806053,19
14325,West Bengal,2019,Q3,Jalpaiguri District,122923,1806874,19
14326,West Bengal,2019,Q3,Purulia District,230836,3683732,19
14327,West Bengal,2019,Q3,North Twenty Four Parganas District,1478650,33572269,19
14328,West Bengal,2019,Q3,Bankura District,353058,6715391,19
14329,West Bengal,2019,Q3,Jhargram District,65500,1116758,19
14330,West Bengal,2019,Q3,Howrah District,540552,9743134,19
14331,West Bengal,2019,Q3,Hooghly District,624518,13191323,19
14332,West Bengal,2019,Q3,Kolkata District,1138965,22126534,19
14333,West Bengal,2019,Q3,Koch Bihar District,172002,2433275,19
14334,West Bengal,2019,Q3,Alipurduar District,85888,1176861,19
14335,West Bengal,2019,Q3,Paschim Bardhaman District,438438,7691224,19
14336,West Bengal,2019,Q3,Nadia District,502635,8909989,19
14337,West Bengal,2019,Q3,Birbhum District,331414,5342422,19
14338,West Bengal,2019,Q3,Purba Medinipur District,504142,9655511,19
14339,West Bengal,2019,Q3,Maldah District,340720,5661227,19
14340,West Bengal,2019,Q3,Darjiling District,196103,2746406,19
14341,West Bengal,2019,Q4,South Twenty Four Parganas District,741375,13581616,19
14342,West Bengal,2019,Q4,Purba Bardhaman District,488492,12735066,19
14343,West Bengal,2019,Q4,Uttar Dinajpur District,215655,3217032,19
14344,West Bengal,2019,Q4,Kalimpong District,17771,221386,19
14345,West Bengal,2019,Q4,Murshidabad District,750671,13929731,19
14346,West Bengal,2019,Q4,Paschim Medinipur District,520047,14232700,19
14347,West Bengal,2019,Q4,Dakshin Dinajpur District,167751,2758745,19
14348,West Bengal,2019,Q4,Jalpaiguri District,138687,2180913,19
14349,West Bengal,2019,Q4,Purulia District,269243,9311848,19
14350,West Bengal,2019,Q4,North Twenty Four Parganas District,1638605,37515458,19
14351,West Bengal,2019,Q4,Bankura District,417129,17405204,19
14352,West Bengal,2019,Q4,Jhargram District,75434,2033647,19
14353,West Bengal,2019,Q4,Howrah District,597553,10870618,19
14354,West Bengal,2019,Q4,Hooghly District,694972,16121357,19
14355,West Bengal,2019,Q4,Kolkata District,1238698,23803601,19
14356,West Bengal,2019,Q4,Koch Bihar District,196016,3117183,19
14357,West Bengal,2019,Q4,Alipurduar District,96583,1467355,19
14358,West Bengal,2019,Q4,Paschim Bardhaman District,492425,11527025,19
14359,West Bengal,2019,Q4,Nadia District,571859,12713222,19
14360,West Bengal,2019,Q4,Birbhum District,380115,11005862,19
14361,West Bengal,2019,Q4,Purba Medinipur District,573088,14094860,19
14362,West Bengal,2019,Q4,Maldah District,383514,7234930,19
14363,West Bengal,2019,Q4,Darjiling District,219375,3247254,19
14364,West Bengal,2020,Q1,South Twenty Four Parganas District,820857,13296644,19
14365,West Bengal,2020,Q1,Purba Bardhaman District,535655,9064338,19
14366,West Bengal,2020,Q1,Uttar Dinajpur District,244309,3676444,19
14367,West Bengal,2020,Q1,Kalimpong District,20625,265454,19
14368,West Bengal,2020,Q1,Murshidabad District,830132,11493177,19
14369,West Bengal,2020,Q1,Paschim Medinipur District,572195,11239784,19
14370,West Bengal,2020,Q1,Dakshin Dinajpur District,185263,2194988,19
14371,West Bengal,2020,Q1,Jalpaiguri District,156901,2417059,19
14372,West Bengal,2020,Q1,Purulia District,295685,4935551,19
14373,West Bengal,2020,Q1,North Twenty Four Parganas District,1789973,35287689,19
14374,West Bengal,2020,Q1,Bankura District,456100,8602495,19
14375,West Bengal,2020,Q1,Jhargram District,83390,1492453,19
14376,West Bengal,2020,Q1,Howrah District,654600,10773200,19
14377,West Bengal,2020,Q1,Hooghly District,755631,13468675,19
14378,West Bengal,2020,Q1,Kolkata District,1336585,23772049,19
14379,West Bengal,2020,Q1,Koch Bihar District,221552,3352224,19
14380,West Bengal,2020,Q1,Alipurduar District,108508,1641996,19
14381,West Bengal,2020,Q1,Paschim Bardhaman District,538224,9466107,19
14382,West Bengal,2020,Q1,Nadia District,633794,10706723,19
14383,West Bengal,2020,Q1,Birbhum District,415614,6782790,19
14384,West Bengal,2020,Q1,Purba Medinipur District,632173,12408061,19
14385,West Bengal,2020,Q1,Maldah District,427905,7190583,19
14386,West Bengal,2020,Q1,Darjiling District,245151,3539734,19
14387,West Bengal,2020,Q2,South Twenty Four Parganas District,919118,14552292,19
14388,West Bengal,2020,Q2,Purba Bardhaman District,589508,9061515,19
14389,West Bengal,2020,Q2,Uttar Dinajpur District,276019,4454640,19
14390,West Bengal,2020,Q2,Kalimpong District,24777,339893,19
14391,West Bengal,2020,Q2,Murshidabad District,922312,11958874,19
14392,West Bengal,2020,Q2,Paschim Medinipur District,631931,11093732,19
14393,West Bengal,2020,Q2,Dakshin Dinajpur District,206420,2259428,19
14394,West Bengal,2020,Q2,Jalpaiguri District,179668,2859021,19
14395,West Bengal,2020,Q2,Purulia District,323086,4506366,19
14396,West Bengal,2020,Q2,North Twenty Four Parganas District,1966125,30663226,19
14397,West Bengal,2020,Q2,Bankura District,493964,7119253,19
14398,West Bengal,2020,Q2,Jhargram District,91619,1426586,19
14399,West Bengal,2020,Q2,Howrah District,732829,10749772,19
14400,West Bengal,2020,Q2,Hooghly District,833240,14088639,19
14401,West Bengal,2020,Q2,Kolkata District,1454772,17847613,19
14402,West Bengal,2020,Q2,Koch Bihar District,254788,4045982,19
14403,West Bengal,2020,Q2,Alipurduar District,124685,1958735,19
14404,West Bengal,2020,Q2,Paschim Bardhaman District,588643,8621392,19
14405,West Bengal,2020,Q2,Nadia District,701101,10567886,19
14406,West Bengal,2020,Q2,Birbhum District,454807,6254279,19
14407,West Bengal,2020,Q2,Purba Medinipur District,696243,12407126,19
