,State,Year,Entity_type,Quarter,District&pincode,Transaction_count,Total_amount,id
7521,Manipur,2019,district,Q4,Thoubal,32971,73727196,14
7522,Manipur,2019,district,Q4,Bishnupur,31835,72704593,14
7523,Manipur,2019,district,Q4,Kangpokpi,28686,74931231,14
7524,Manipur,2019,district,Q4,Churachandpur,26420,76031748,14
7525,Manipur,2019,district,Q4,Kakching,12984,31541265,14
7526,Manipur,2019,district,Q4,Ukhrul,12148,33065935,14
7527,Manipur,2019,district,Q4,Tamenglong,11954,27326669,14
7528,Manipur,2019,district,Q4,Chandel,11650,30393939,14
7529,Manipur,2019,pincode,Q4,795004,85163,284142574,14
7530,Manipur,2019,pincode,Q4,795001,41607,123799617,14
7531,Manipur,2019,pincode,Q4,795002,19150,43657709,14
7532,Manipur,2019,pincode,Q4,795133,16045,32936174,14
7533,Manipur,2019,pincode,Q4,795138,14997,36046485,14
7534,Manipur,2019,pincode,Q4,795107,14246,38601354,14
7535,Manipur,2019,pincode,Q4,795148,13841,28618093,14
7536,Manipur,2019,pincode,Q4,795149,12308,32634117,14
7537,Manipur,2019,pincode,Q4,795103,12270,28917720,14
7538,Manipur,2019,pincode,Q4,795010,10612,24985787,14
7539,Manipur,2020,district,Q1,Imphal West,471392,1799193747,14
7540,Manipur,2020,district,Q1,Imphal East,97573,222479758,14
7541,Manipur,2020,district,Q1,Thoubal,40558,92413414,14
7542,Manipur,2020,district,Q1,Bishnupur,40172,83818557,14
7543,Manipur,2020,district,Q1,Kangpokpi,33643,81400323,14
7544,Manipur,2020,district,Q1,Churachandpur,33637,84566221,14
7545,Manipur,2020,district,Q1,Kakching,16690,37525920,14
7546,Manipur,2020,district,Q1,Tamenglong,14451,31491246,14
7547,Manipur,2020,district,Q1,Chandel,13716,31278977,14
7548,Manipur,2020,district,Q1,Ukhrul,13355,30659040,14
7549,Manipur,2020,pincode,Q1,795004,387305,1585768079,14
7550,Manipur,2020,pincode,Q1,795001,29338,71746308,14
7551,Manipur,2020,pincode,Q1,795002,23472,49969749,14
7552,Manipur,2020,pincode,Q1,795133,19760,39998266,14
7553,Manipur,2020,pincode,Q1,795138,18804,45574900,14
7554,Manipur,2020,pincode,Q1,795003,18491,62464386,14
7555,Manipur,2020,pincode,Q1,795148,16024,34279598,14
7556,Manipur,2020,pincode,Q1,795107,15648,36913496,14
7557,Manipur,2020,pincode,Q1,795103,15607,35641602,14
7558,Manipur,2020,pincode,Q1,795149,14785,35928977,14
7559,Manipur,2020,district,Q2,Imphal West,551775,2034861513,14
7560,Manipur,2020,district,Q2,Imphal East,127255,269647863,14
7561,Manipur,2020,district,Q2,Bishnupur,70841,142299534,14
7562,Manipur,2020,district,Q2,Thoubal,66183,158615301,14
7563,Manipur,2020,district,Q2,Churachandpur,50818,128936170,14
7564,Manipur,2020,district,Q2,Kangpokpi,48617,105034881,14
7565,Manipur,2020,district,Q2,Kakching,30404,53791181,14
7566,Manipur,2020,district,Q2,Ukhrul,24243,43560417,14
7567,Manipur,2020,district,Q2,Chandel,21517,49008541,14
7568,Manipur,2020,district,Q2,Tamenglong,21294,47020896,14
7569,Manipur,2020,pincode,Q2,795004,434372,1785185559,14
7570,Manipur,2020,pincode,Q2,795133,37798,78140997,14
7571,Manipur,2020,pincode,Q2,795138,30249,75820288,14
7572,Manipur,2020,pincode,Q2,795001,30163,64637545,14
7573,Manipur,2020,pincode,Q2,795002,28649,64115117,14
7574,Manipur,2020,pincode,Q2,795103,26957,48348962,14
7575,Manipur,2020,pincode,Q2,795148,26952,63698749,14
7576,Manipur,2020,pincode,Q2,795149,25348,54447797,14
7577,Manipur,2020,pincode,Q2,795128,22004,60475365,14
7578,Manipur,2020,pincode,Q2,795010,21593,40070674,14
7579,Manipur,2020,district,Q3,Imphal West,805964,3116905375,14
7580,Manipur,2020,district,Q3,Imphal East,148992,357420385,14
7581,Manipur,2020,district,Q3,Bishnupur,82097,178752852,14
7582,Manipur,2020,district,Q3,Thoubal,75667,178314817,14
7583,Manipur,2020,district,Q3,Churachandpur,61160,179008408,14
7584,Manipur,2020,district,Q3,Kangpokpi,56646,141494952,14
7585,Manipur,2020,district,Q3,Kakching,33268,72744605,14
7586,Manipur,2020,district,Q3,Ukhrul,27857,63120519,14
7587,Manipur,2020,district,Q3,Chandel,25158,63504521,14
7588,Manipur,2020,district,Q3,Tamenglong,24595,57102594,14
7589,Manipur,2020,pincode,Q3,795004,668121,2783564813,14
7590,Manipur,2020,pincode,Q3,795133,39633,91377856,14
7591,Manipur,2020,pincode,Q3,795001,37763,100794824,14
7592,Manipur,2020,pincode,Q3,795138,37003,90478654,14
7593,Manipur,2020,pincode,Q3,795002,32589,85557701,14
7594,Manipur,2020,pincode,Q3,795103,30393,65449502,14
7595,Manipur,2020,pincode,Q3,795148,29878,73091134,14
7596,Manipur,2020,pincode,Q3,795128,29127,88214853,14
7597,Manipur,2020,pincode,Q3,795149,28473,67187829,14
7598,Manipur,2020,pincode,Q3,795010,24695,55104065,14
7599,Manipur,2020,district,Q4,Imphal West,894877,3447479864,14
7600,Manipur,2020,district,Q4,Imphal East,179438,524041651,14
7601,Manipur,2020,district,Q4,Bishnupur,95869,267444206,14
7602,Manipur,2020,district,Q4,Thoubal,87208,249311101,14
7603,Manipur,2020,district,Q4,Kangpokpi,74472,216458503,14
7604,Manipur,2020,district,Q4,Churachandpur,71693,243354880,14
7605,Manipur,2020,district,Q4,Kakching,37180,96767393,14
7606,Manipur,2020,district,Q4,Ukhrul,32947,91688189,14
7607,Manipur,2020,district,Q4,Chandel,31540,90473275,14
7608,Manipur,2020,district,Q4,Tamenglong,27674,77956516,14
7609,Manipur,2020,pincode,Q4,795004,735821,2994638886,14
7610,Manipur,2020,pincode,Q4,795001,50986,166310982,14
7611,Manipur,2020,pincode,Q4,795133,45765,129937731,14
7612,Manipur,2020,pincode,Q4,795138,41754,122532691,14
7613,Manipur,2020,pincode,Q4,795002,39018,113247697,14
7614,Manipur,2020,pincode,Q4,795148,35670,102124943,14
7615,Manipur,2020,pincode,Q4,795103,34654,90732237,14
7616,Manipur,2020,pincode,Q4,795128,32853,117549054,14
7617,Manipur,2020,pincode,Q4,795107,31876,92161645,14
7618,Manipur,2020,pincode,Q4,795149,30448,88653311,14
7619,Manipur,2021,district,Q1,Imphal West,1693458,4962553375,14
7620,Manipur,2021,district,Q1,Imphal East,161841,530028907,14
7621,Manipur,2021,district,Q1,Bishnupur,73777,255486792,14
7622,Manipur,2021,district,Q1,Thoubal,72593,240713473,14
7623,Manipur,2021,district,Q1,Kangpokpi,63234,205050443,14
7624,Manipur,2021,district,Q1,Churachandpur,62755,250250943,14
7625,Manipur,2021,district,Q1,Kakching,29803,92307870,14
7626,Manipur,2021,district,Q1,Chandel,23884,80445733,14
7627,Manipur,2021,district,Q1,Ukhrul,22415,68745913,14
7628,Manipur,2021,district,Q1,Senapati,22025,73777202,14
7629,Manipur,2021,pincode,Q1,795004,1557689,4521302248,14
7630,Manipur,2021,pincode,Q1,795001,47326,162912662,14
7631,Manipur,2021,pincode,Q1,795002,39543,115764588,14
7632,Manipur,2021,pincode,Q1,795133,35007,128099048,14
7633,Manipur,2021,pincode,Q1,795138,34160,120845508,14
7634,Manipur,2021,pincode,Q1,795148,30444,95740714,14
7635,Manipur,2021,pincode,Q1,795107,29678,91689029,14
7636,Manipur,2021,pincode,Q1,795103,28626,88442534,14
7637,Manipur,2021,pincode,Q1,795128,28339,117955874,14
7638,Manipur,2021,pincode,Q1,795149,26145,92674945,14
7639,Manipur,2021,district,Q2,Imphal West,2353896,5697696459,14
7640,Manipur,2021,district,Q2,Imphal East,179337,491977805,14
7641,Manipur,2021,district,Q2,Thoubal,91264,268514237,14
7642,Manipur,2021,district,Q2,Bishnupur,89095,260900495,14
7643,Manipur,2021,district,Q2,Churachandpur,80524,273962339,14
7644,Manipur,2021,district,Q2,Kangpokpi,78765,236369410,14
7645,Manipur,2021,district,Q2,Kakching,37444,92311646,14
7646,Manipur,2021,district,Q2,Chandel,29178,90054101,14
7647,Manipur,2021,district,Q2,Ukhrul,28524,81225585,14
7648,Manipur,2021,district,Q2,Senapati,25681,70219657,14
7649,Manipur,2021,pincode,Q2,795004,2185030,5211049973,14
7650,Manipur,2021,pincode,Q2,795001,46325,131734104,14
7651,Manipur,2021,pincode,Q2,795133,44948,144473238,14
7652,Manipur,2021,pincode,Q2,795138,42030,122133179,14
7653,Manipur,2021,pincode,Q2,795002,41066,111647241,14
7654,Manipur,2021,pincode,Q2,795128,38339,126121651,14
7655,Manipur,2021,pincode,Q2,795148,38043,110126803,14
7656,Manipur,2021,pincode,Q2,795103,35832,89128017,14
7657,Manipur,2021,pincode,Q2,795107,35141,106224479,14
7658,Manipur,2021,pincode,Q2,795149,28651,84575734,14
7659,Manipur,2021,district,Q3,Imphal West,3027735,7437068961,14
7660,Manipur,2021,district,Q3,Imphal East,226128,705081475,14
7661,Manipur,2021,district,Q3,Thoubal,113257,363547884,14
7662,Manipur,2021,district,Q3,Churachandpur,109913,397548796,14
7663,Manipur,2021,district,Q3,Bishnupur,104901,320379628,14
7664,Manipur,2021,district,Q3,Kangpokpi,94883,299760833,14
7665,Manipur,2021,district,Q3,Kakching,44277,128692670,14
7666,Manipur,2021,district,Q3,Chandel,36126,116052040,14
7667,Manipur,2021,district,Q3,Ukhrul,35250,118509943,14
7668,Manipur,2021,district,Q3,Tamenglong,33266,108769884,14
7669,Manipur,2021,pincode,Q3,795004,2823956,6823004582,14
7670,Manipur,2021,pincode,Q3,795001,63235,207496231,14
7671,Manipur,2021,pincode,Q3,795133,53340,176697938,14
7672,Manipur,2021,pincode,Q3,795002,52916,166795951,14
7673,Manipur,2021,pincode,Q3,795138,51630,164039582,14
7674,Manipur,2021,pincode,Q3,795128,51217,179539018,14
7675,Manipur,2021,pincode,Q3,795148,47825,145269736,14
7676,Manipur,2021,pincode,Q3,795107,43620,131825035,14
7677,Manipur,2021,pincode,Q3,795103,42874,122545388,14
7678,Manipur,2021,pincode,Q3,795149,35644,122341897,14
7679,Manipur,2021,district,Q4,Imphal West,3649688,9254105829,14
7680,Manipur,2021,district,Q4,Imphal East,268205,853764884,14
7681,Manipur,2021,district,Q4,Thoubal,130316,393043161,14
7682,Manipur,2021,district,Q4,Churachandpur,121140,446895232,14
7683,Manipur,2021,district,Q4,Bishnupur,113386,369885898,14
7684,Manipur,2021,district,Q4,Kangpokpi,107329,318563859,14
7685,Manipur,2021,district,Q4,Kakching,43224,130159064,14
7686,Manipur,2021,district,Q4,Tengnoupal,40383,154956864,14
7687,Manipur,2021,district,Q4,Tamenglong,40279,140792582,14
7688,Manipur,2021,district,Q4,Chandel,39891,131651667,14
7689,Manipur,2021,pincode,Q4,795004,3416235,8509771291,14
7690,Manipur,2021,pincode,Q4,795001,80571,271500636,14
7691,Manipur,2021,pincode,Q4,795002,62748,205142971,14
7692,Manipur,2021,pincode,Q4,795133,60364,204797473,14
7693,Manipur,2021,pincode,Q4,795138,58879,187064825,14
7694,Manipur,2021,pincode,Q4,795128,54120,203958848,14
7695,Manipur,2021,pincode,Q4,795148,53342,150150678,14
7696,Manipur,2021,pincode,Q4,795107,49515,143644492,14
7697,Manipur,2021,pincode,Q4,795149,42501,148358606,14
7698,Manipur,2021,pincode,Q4,795103,41864,121139818,14
7699,Manipur,2022,district,Q1,Imphal West,4129560,10331377272,14
7700,Manipur,2022,district,Q1,Imphal East,298053,926298622,14
7701,Manipur,2022,district,Q1,Thoubal,159443,465999965,14
7702,Manipur,2022,district,Q1,Churachandpur,132079,478282953,14
7703,Manipur,2022,district,Q1,Bishnupur,129775,410979761,14
7704,Manipur,2022,district,Q1,Kangpokpi,120614,361422857,14
7705,Manipur,2022,district,Q1,Tamenglong,53325,182059187,14
7706,Manipur,2022,district,Q1,Chandel,46964,156821048,14
7707,Manipur,2022,district,Q1,Ukhrul,45977,163211543,14
7708,Manipur,2022,district,Q1,Kakching,45714,129009720,14
7709,Manipur,2022,pincode,Q1,795004,3869356,9537639096,14
7710,Manipur,2022,pincode,Q1,795001,87098,289715782,14
7711,Manipur,2022,pincode,Q1,795002,69943,219152370,14
7712,Manipur,2022,pincode,Q1,795138,69278,217457160,14
7713,Manipur,2022,pincode,Q1,795148,67820,179456880,14
7714,Manipur,2022,pincode,Q1,795133,64420,222493009,14
7715,Manipur,2022,pincode,Q1,795128,58936,213716654,14
7716,Manipur,2022,pincode,Q1,795107,56033,164219914,14
7717,Manipur,2022,pincode,Q1,795149,50677,172077929,14
7718,Manipur,2022,pincode,Q1,795130,47315,138828052,14
7719,Manipur,2022,district,Q2,Imphal West,4858000,11035105413,14
7720,Manipur,2022,district,Q2,Imphal East,334382,1017003992,14
7721,Manipur,2022,district,Q2,Thoubal,179962,489921006,14
7722,Manipur,2022,district,Q2,Bishnupur,132234,427663723,14
7723,Manipur,2022,district,Q2,Churachandpur,130821,445674066,14
7724,Manipur,2022,district,Q2,Kangpokpi,127346,360381229,14
7725,Manipur,2022,district,Q2,Tamenglong,48779,158669784,14
7726,Manipur,2022,district,Q2,Ukhrul,48388,165524493,14
7727,Manipur,2022,district,Q2,Kakching,45754,124881636,14
7728,Manipur,2022,district,Q2,Chandel,44845,161255425,14
7729,Manipur,2022,pincode,Q2,795004,4573299,10202669169,14
7730,Manipur,2022,pincode,Q2,795001,103360,328026661,14
7731,Manipur,2022,pincode,Q2,795002,84068,250002708,14
7732,Manipur,2022,pincode,Q2,795148,80833,192486883,14
7733,Manipur,2022,pincode,Q2,795138,73873,222746775,14
7734,Manipur,2022,pincode,Q2,795133,68627,249690972,14
7735,Manipur,2022,pincode,Q2,795107,60583,167710615,14
7736,Manipur,2022,pincode,Q2,795130,56502,143292534,14
7737,Manipur,2022,pincode,Q2,795128,55970,193974478,14
7738,Manipur,2022,pincode,Q2,795149,50379,169332377,14
7739,Manipur,2022,district,Q3,Imphal West,4865688,11153142712,14
7740,Manipur,2022,district,Q3,Imphal East,401052,1106024473,14
7741,Manipur,2022,district,Q3,Churachandpur,200968,560754898,14
7742,Manipur,2022,district,Q3,Thoubal,198398,502784611,14
7743,Manipur,2022,district,Q3,Kangpokpi,137088,382055039,14
7744,Manipur,2022,district,Q3,Bishnupur,126573,397535713,14
7745,Manipur,2022,district,Q3,Kakching,114178,269711112,14
7746,Manipur,2022,district,Q3,Tamenglong,48889,150947198,14
7747,Manipur,2022,district,Q3,Ukhrul,48127,165404721,14
7748,Manipur,2022,district,Q3,Senapati,46116,141106697,14
7749,Manipur,2022,pincode,Q3,795004,4302756,9730640425,14
7750,Manipur,2022,pincode,Q3,795003,300051,680012369,14
7751,Manipur,2022,pincode,Q3,795001,159116,418419057,14
7752,Manipur,2022,pincode,Q3,795128,128345,335796943,14
7753,Manipur,2022,pincode,Q3,795103,115879,274869023,14
7754,Manipur,2022,pincode,Q3,795002,90949,263713677,14
7755,Manipur,2022,pincode,Q3,795148,86932,198139322,14
7756,Manipur,2022,pincode,Q3,795138,80059,227730675,14
7757,Manipur,2022,pincode,Q3,795133,68707,234564424,14
7758,Manipur,2022,pincode,Q3,795130,66313,154921111,14
7759,Manipur,2022,district,Q4,Imphal West,4737839,11004726597,14
7760,Manipur,2022,district,Q4,Imphal East,417476,1124061241,14
7761,Manipur,2022,district,Q4,Thoubal,252156,642341521,14
7762,Manipur,2022,district,Q4,Kakching,205827,477287512,14
7763,Manipur,2022,district,Q4,Kangpokpi,195796,499527018,14
7764,Manipur,2022,district,Q4,Churachandpur,139622,418292018,14
7765,Manipur,2022,district,Q4,Bishnupur,134155,398215642,14
7766,Manipur,2022,district,Q4,Senapati,63745,180730794,14
7767,Manipur,2022,district,Q4,Tamenglong,51040,160602196,14
7768,Manipur,2022,district,Q4,Tengnoupal,49553,175755833,14
7769,Manipur,2022,pincode,Q4,795004,4334975,9947583589,14
7770,Manipur,2022,pincode,Q4,795103,206973,479899121,14
7771,Manipur,2022,pincode,Q4,795001,151452,395569197,14
7772,Manipur,2022,pincode,Q4,795138,127631,339597446,14
7773,Manipur,2022,pincode,Q4,795003,117634,289439627,14
7774,Manipur,2022,pincode,Q4,795002,106022,276026598,14
7775,Manipur,2022,pincode,Q4,795148,90628,222872265,14
7776,Manipur,2022,pincode,Q4,795129,77019,205922863,14
7777,Manipur,2022,pincode,Q4,795133,75053,243754919,14
7778,Manipur,2022,pincode,Q4,795130,68326,165211575,14
7779,Meghalaya,2018,district,Q1,East Khasi Hills,23283,31807959,17
7780,Meghalaya,2018,district,Q1,West Garo Hills,7660,9199200,17
7781,Meghalaya,2018,district,Q1,Ribhoi,6029,8736566,17
7782,Meghalaya,2018,district,Q1,East Jaintia Hills,4896,8299361,17
7783,Meghalaya,2018,district,Q1,West Jaintia Hills,3131,2812937,17
7784,Meghalaya,2018,district,Q1,West Khasi Hills,1079,1647761,17
7785,Meghalaya,2018,district,Q1,North Garo Hills,922,652554,17
7786,Meghalaya,2018,district,Q1,South West Garo Hills,798,1015597,17
7787,Meghalaya,2018,district,Q1,East Garo Hills,749,781579,17
7788,Meghalaya,2018,district,Q1,South Garo Hills,705,807410,17
7789,Meghalaya,2018,pincode,Q1,793002,6326,6240111,17
7790,Meghalaya,2018,pincode,Q1,793001,5245,8652691,17
7791,Meghalaya,2018,pincode,Q1,793101,3563,4766271,17
7792,Meghalaya,2018,pincode,Q1,793210,3343,5290588,17
7793,Meghalaya,2018,pincode,Q1,794105,2197,2975311,17
7794,Meghalaya,2018,pincode,Q1,794001,1873,1540690,17
7795,Meghalaya,2018,pincode,Q1,793151,1551,1429788,17
7796,Meghalaya,2018,pincode,Q1,793004,1549,2521411,17
7797,Meghalaya,2018,pincode,Q1,794101,1494,1672332,17
7798,Meghalaya,2018,pincode,Q1,794104,1448,2307282,17
7799,Meghalaya,2018,district,Q2,East Khasi Hills,33966,61180700,17
7800,Meghalaya,2018,district,Q2,West Garo Hills,10651,19685429,17
7801,Meghalaya,2018,district,Q2,Ribhoi,8761,14181827,17
7802,Meghalaya,2018,district,Q2,East Jaintia Hills,6004,13059945,17
7803,Meghalaya,2018,district,Q2,West Jaintia Hills,2232,2312980,17
7804,Meghalaya,2018,district,Q2,South West Garo Hills,1767,1724404,17
7805,Meghalaya,2018,district,Q2,North Garo Hills,1403,1278347,17
7806,Meghalaya,2018,district,Q2,South Garo Hills,1103,1553253,17
7807,Meghalaya,2018,district,Q2,East Garo Hills,832,1032161,17
7808,Meghalaya,2018,district,Q2,West Khasi Hills,742,684129,17
7809,Meghalaya,2018,pincode,Q2,793001,7159,14913054,17
7810,Meghalaya,2018,pincode,Q2,793002,6136,10310363,17
7811,Meghalaya,2018,pincode,Q2,793101,5129,7424696,17
7812,Meghalaya,2018,pincode,Q2,793210,4566,9791290,17
7813,Meghalaya,2018,pincode,Q2,794001,2982,4358257,17
7814,Meghalaya,2018,pincode,Q2,794105,2973,5665655,17
7815,Meghalaya,2018,pincode,Q2,793011,2765,4038235,17
7816,Meghalaya,2018,pincode,Q2,793022,2668,3708245,17
7817,Meghalaya,2018,pincode,Q2,793004,2396,5164910,17
7818,Meghalaya,2018,pincode,Q2,794101,1990,3441094,17
7819,Meghalaya,2018,district,Q3,East Khasi Hills,54015,111173160,17
7820,Meghalaya,2018,district,Q3,West Garo Hills,17911,31488596,17
7821,Meghalaya,2018,district,Q3,Ribhoi,13023,26072883,17
7822,Meghalaya,2018,district,Q3,East Jaintia Hills,11397,22683448,17
7823,Meghalaya,2018,district,Q3,West Jaintia Hills,3240,4571330,17
7824,Meghalaya,2018,district,Q3,South West Garo Hills,2740,4294444,17
7825,Meghalaya,2018,district,Q3,North Garo Hills,2271,1976480,17
7826,Meghalaya,2018,district,Q3,South Garo Hills,2110,2467349,17
7827,Meghalaya,2018,district,Q3,East Garo Hills,1323,1963470,17
7828,Meghalaya,2018,district,Q3,West Khasi Hills,1228,2146208,17
7829,Meghalaya,2018,pincode,Q3,793002,11883,14458549,17
7830,Meghalaya,2018,pincode,Q3,793001,11765,25835260,17
7831,Meghalaya,2018,pincode,Q3,793210,7878,14188319,17
7832,Meghalaya,2018,pincode,Q3,793101,7087,13434015,17
7833,Meghalaya,2018,pincode,Q3,794105,4254,7160224,17
7834,Meghalaya,2018,pincode,Q3,793011,4002,10857672,17
7835,Meghalaya,2018,pincode,Q3,794101,3971,6539166,17
7836,Meghalaya,2018,pincode,Q3,794001,3734,6456455,17
7837,Meghalaya,2018,pincode,Q3,793004,3724,8621736,17
7838,Meghalaya,2018,pincode,Q3,793018,2921,3690909,17
7839,Meghalaya,2018,district,Q4,East Khasi Hills,70386,167808906,17
7840,Meghalaya,2018,district,Q4,West Garo Hills,29000,52674487,17
7841,Meghalaya,2018,district,Q4,East Jaintia Hills,20614,37885027,17
7842,Meghalaya,2018,district,Q4,Ribhoi,18294,42066652,17
7843,Meghalaya,2018,district,Q4,West Jaintia Hills,4693,7562803,17
7844,Meghalaya,2018,district,Q4,North Garo Hills,4011,4590211,17
7845,Meghalaya,2018,district,Q4,South West Garo Hills,3950,4531236,17
7846,Meghalaya,2018,district,Q4,South Garo Hills,3037,6001319,17
7847,Meghalaya,2018,district,Q4,West Khasi Hills,2821,5962239,17
7848,Meghalaya,2018,district,Q4,East Garo Hills,2808,5832920,17
7849,Meghalaya,2018,pincode,Q4,793001,15970,40796934,17
7850,Meghalaya,2018,pincode,Q4,793002,14358,28490192,17
7851,Meghalaya,2018,pincode,Q4,793210,10538,23552874,17
7852,Meghalaya,2018,pincode,Q4,794105,9404,14388348,17
7853,Meghalaya,2018,pincode,Q4,793101,9221,21905952,17
7854,Meghalaya,2018,pincode,Q4,793200,7828,6620807,17
7855,Meghalaya,2018,pincode,Q4,794001,6102,11176948,17
7856,Meghalaya,2018,pincode,Q4,793011,5184,13068701,17
7857,Meghalaya,2018,pincode,Q4,794101,5179,10377005,17
7858,Meghalaya,2018,pincode,Q4,793004,4851,13033139,17
7859,Meghalaya,2019,district,Q1,East Khasi Hills,101662,201352082,17
7860,Meghalaya,2019,district,Q1,West Garo Hills,30087,58548564,17
7861,Meghalaya,2019,district,Q1,Ribhoi,27304,55813436,17
7862,Meghalaya,2019,district,Q1,East Jaintia Hills,25054,46007520,17
7863,Meghalaya,2019,district,Q1,West Jaintia Hills,5411,7594602,17
7864,Meghalaya,2019,district,Q1,South West Garo Hills,3819,4558241,17
7865,Meghalaya,2019,district,Q1,North Garo Hills,3816,4016398,17
7866,Meghalaya,2019,district,Q1,West Khasi Hills,3646,5045464,17
7867,Meghalaya,2019,district,Q1,East Garo Hills,3529,6495149,17
7868,Meghalaya,2019,district,Q1,South Garo Hills,3146,7486873,17
7869,Meghalaya,2019,pincode,Q1,793002,28260,47614066,17
7870,Meghalaya,2019,pincode,Q1,793001,20618,46460197,17
7871,Meghalaya,2019,pincode,Q1,793210,14958,28395154,17
7872,Meghalaya,2019,pincode,Q1,793101,14090,29092921,17
7873,Meghalaya,2019,pincode,Q1,794105,8432,16562926,17
7874,Meghalaya,2019,pincode,Q1,793200,7527,9756768,17
7875,Meghalaya,2019,pincode,Q1,793011,6472,12712694,17
7876,Meghalaya,2019,pincode,Q1,794001,6386,10540968,17
7877,Meghalaya,2019,pincode,Q1,793007,6077,13402205,17
7878,Meghalaya,2019,pincode,Q1,793004,5923,14086152,17
7879,Meghalaya,2019,district,Q2,East Khasi Hills,126665,274701980,17
7880,Meghalaya,2019,district,Q2,West Garo Hills,32077,70701852,17
7881,Meghalaya,2019,district,Q2,Ribhoi,27488,61625177,17
7882,Meghalaya,2019,district,Q2,East Jaintia Hills,21325,43624217,17
7883,Meghalaya,2019,district,Q2,West Jaintia Hills,5226,9713762,17
7884,Meghalaya,2019,district,Q2,South West Garo Hills,4563,6981663,17
7885,Meghalaya,2019,district,Q2,East Garo Hills,3926,6785815,17
7886,Meghalaya,2019,district,Q2,North Garo Hills,3804,4329558,17
7887,Meghalaya,2019,district,Q2,South Garo Hills,3048,7076537,17
7888,Meghalaya,2019,district,Q2,West Khasi Hills,3012,4711717,17
7889,Meghalaya,2019,pincode,Q2,793002,49250,90504986,17
7890,Meghalaya,2019,pincode,Q2,793001,22222,55877235,17
7891,Meghalaya,2019,pincode,Q2,793210,14510,28610121,17
7892,Meghalaya,2019,pincode,Q2,793101,13302,29851975,17
7893,Meghalaya,2019,pincode,Q2,794105,7819,17407836,17
7894,Meghalaya,2019,pincode,Q2,794001,7062,13833419,17
7895,Meghalaya,2019,pincode,Q2,793011,6978,14917142,17
7896,Meghalaya,2019,pincode,Q2,794101,6715,14757332,17
7897,Meghalaya,2019,pincode,Q2,793007,6190,16088134,17
7898,Meghalaya,2019,pincode,Q2,794104,6158,14243341,17
7899,Meghalaya,2019,district,Q3,East Khasi Hills,156970,344129503,17
7900,Meghalaya,2019,district,Q3,West Garo Hills,45652,90390851,17
7901,Meghalaya,2019,district,Q3,Ribhoi,36292,73979318,17
7902,Meghalaya,2019,district,Q3,East Jaintia Hills,28604,50090916,17
7903,Meghalaya,2019,district,Q3,West Jaintia Hills,8947,11292434,17
7904,Meghalaya,2019,district,Q3,South West Garo Hills,6405,9676872,17
7905,Meghalaya,2019,district,Q3,North Garo Hills,6329,7479871,17
7906,Meghalaya,2019,district,Q3,East Garo Hills,5970,8134689,17
7907,Meghalaya,2019,district,Q3,South Garo Hills,4768,7846736,17
7908,Meghalaya,2019,district,Q3,West Khasi Hills,4604,6779362,17
7909,Meghalaya,2019,pincode,Q3,793002,47462,111694863,17
7910,Meghalaya,2019,pincode,Q3,793001,31145,68316585,17
7911,Meghalaya,2019,pincode,Q3,793210,18397,33108395,17
7912,Meghalaya,2019,pincode,Q3,793101,17736,36297169,17
7913,Meghalaya,2019,pincode,Q3,794001,10853,19322241,17
7914,Meghalaya,2019,pincode,Q3,793011,10365,21827382,17
7915,Meghalaya,2019,pincode,Q3,794101,9799,22332798,17
7916,Meghalaya,2019,pincode,Q3,794105,9656,20429507,17
7917,Meghalaya,2019,pincode,Q3,793007,9022,21023651,17
7918,Meghalaya,2019,pincode,Q3,793004,7815,16618368,17
7919,Meghalaya,2019,district,Q4,East Khasi Hills,189936,413649820,17
7920,Meghalaya,2019,district,Q4,West Garo Hills,51137,104063298,17
7921,Meghalaya,2019,district,Q4,Ribhoi,42953,90622918,17
7922,Meghalaya,2019,district,Q4,East Jaintia Hills,31575,61615652,17
7923,Meghalaya,2019,district,Q4,West Jaintia Hills,11750,16126169,17
7924,Meghalaya,2019,district,Q4,North Garo Hills,8449,11018090,17
7925,Meghalaya,2019,district,Q4,East Garo Hills,7811,11523924,17
7926,Meghalaya,2019,district,Q4,South West Garo Hills,7301,11722163,17
7927,Meghalaya,2019,district,Q4,South Garo Hills,7020,9901296,17
7928,Meghalaya,2019,district,Q4,West Khasi Hills,5296,8007467,17
7929,Meghalaya,2019,pincode,Q4,793002,64202,141840260,17
7930,Meghalaya,2019,pincode,Q4,793001,41000,85894629,17
7931,Meghalaya,2019,pincode,Q4,793210,20905,37586960,17
7932,Meghalaya,2019,pincode,Q4,793101,20737,46083094,17
7933,Meghalaya,2019,pincode,Q4,793011,11705,23534585,17
7934,Meghalaya,2019,pincode,Q4,794001,11569,22619785,17
7935,Meghalaya,2019,pincode,Q4,794105,11417,25059701,17
7936,Meghalaya,2019,pincode,Q4,794101,10833,23317622,17
7937,Meghalaya,2019,pincode,Q4,793007,10180,20840088,17
7938,Meghalaya,2019,pincode,Q4,793103,9225,22415880,17
7939,Meghalaya,2020,district,Q1,East Khasi Hills,280817,712010339,17
7940,Meghalaya,2020,district,Q1,West Garo Hills,65263,130098803,17
7941,Meghalaya,2020,district,Q1,Ribhoi,51789,109400759,17
7942,Meghalaya,2020,district,Q1,East Jaintia Hills,36855,76021760,17
7943,Meghalaya,2020,district,Q1,West Jaintia Hills,15784,22057088,17
