,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount,id
3275,Tripura,2022,Q1,Merchant Payments,992891,1037265262.65705,16
3276,Tripura,2022,Q1,Recharge & Bill Payments,641170,262348230.9954375,16
3277,Tripura,2022,Q1,Financial Services,4351,5782533.242268167,16
3278,Tripura,2022,Q1,Others,10915,7221703.089884497,16
3279,Tripura,2022,Q2,Peer To Peer Payments,1443647,5354182193.788111,16
3280,Tripura,2022,Q2,Merchant Payments,1322009,1235804019.563663,16
3281,Tripura,2022,Q2,Recharge & Bill Payments,638643,278018856.17835283,16
3282,Tripura,2022,Q2,Financial Services,3812,4533635.768901512,16
3283,Tripura,2022,Q2,Others,10553,5732336.736273008,16
3284,Tripura,2022,Q3,Peer To Peer Payments,1836678,6718925839.047781,16
3285,Tripura,2022,Q3,Merchant Payments,1660497,1589078400.2615328,16
3286,Tripura,2022,Q3,Recharge & Bill Payments,745382,329401812.4140819,16
3287,Tripura,2022,Q3,Financial Services,4343,5330626.119674753,16
3288,Tripura,2022,Q3,Others,9679,5616127.06807068,16
3289,Tripura,2022,Q4,Peer To Peer Payments,2252390,8142233538.414012,16
3290,Tripura,2022,Q4,Merchant Payments,2054988,1925282618.8109848,16
3291,Tripura,2022,Q4,Recharge & Bill Payments,874800,373875271.19878656,16
3292,Tripura,2022,Q4,Financial Services,5787,5028488.55453164,16
3293,Tripura,2022,Q4,Others,10225,6551901.175783692,16
3294,Uttar Pradesh,2018,Q1,Recharge & Bill Payments,7003704,1201827543.8816488,9
3295,Uttar Pradesh,2018,Q1,Peer To Peer Payments,4123625,11786969148.760595,9
3296,Uttar Pradesh,2018,Q1,Merchant Payments,442436,428301434.2754866,9
3297,Uttar Pradesh,2018,Q1,Financial Services,397328,75150444.99108115,9
3298,Uttar Pradesh,2018,Q1,Others,570712,447722351.3138524,9
3299,Uttar Pradesh,2018,Q2,Recharge & Bill Payments,9232131,2044535461.482608,9
3300,Uttar Pradesh,2018,Q2,Peer To Peer Payments,6484369,22197440015.945545,9
3301,Uttar Pradesh,2018,Q2,Merchant Payments,909545,799920463.267408,9
3302,Uttar Pradesh,2018,Q2,Financial Services,563213,105536911.84026654,9
3303,Uttar Pradesh,2018,Q2,Others,521685,572768843.1641636,9
3304,Uttar Pradesh,2018,Q3,Peer To Peer Payments,13828768,32944051606.98276,9
3305,Uttar Pradesh,2018,Q3,Recharge & Bill Payments,9140873,2485029062.889952,9
3306,Uttar Pradesh,2018,Q3,Merchant Payments,2397448,1012726185.1169598,9
3307,Uttar Pradesh,2018,Q3,Financial Services,603303,76605144.65776658,9
3308,Uttar Pradesh,2018,Q3,Others,544964,493702369.5936288,9
3309,Uttar Pradesh,2018,Q4,Peer To Peer Payments,15804910,48836291123.914734,9
3310,Uttar Pradesh,2018,Q4,Recharge & Bill Payments,11976808,3040717446.728788,9
3311,Uttar Pradesh,2018,Q4,Merchant Payments,6953857,2480267671.259793,9
3312,Uttar Pradesh,2018,Q4,Financial Services,517619,76250539.85851902,9
3313,Uttar Pradesh,2018,Q4,Others,847573,663216794.1554663,9
3314,Uttar Pradesh,2019,Q1,Peer To Peer Payments,32062452,68506766330.45149,9
3315,Uttar Pradesh,2019,Q1,Recharge & Bill Payments,15400713,4231102032.956449,9
3316,Uttar Pradesh,2019,Q1,Merchant Payments,8558766,3105904146.2085333,9
3317,Uttar Pradesh,2019,Q1,Financial Services,389733,43341558.48535549,9
3318,Uttar Pradesh,2019,Q1,Others,912840,637066065.9078369,9
3319,Uttar Pradesh,2019,Q2,Peer To Peer Payments,27105049,87581482658.94861,9
3320,Uttar Pradesh,2019,Q2,Recharge & Bill Payments,17551537,5627886175.9093685,9
3321,Uttar Pradesh,2019,Q2,Merchant Payments,12733089,4894223107.452321,9
3322,Uttar Pradesh,2019,Q2,Financial Services,264091,38169259.94529109,9
3323,Uttar Pradesh,2019,Q2,Others,1229734,775758168.4201038,9
3324,Uttar Pradesh,2019,Q3,Peer To Peer Payments,26990786,95134023863.97964,9
3325,Uttar Pradesh,2019,Q3,Recharge & Bill Payments,20359672,8000160942.595396,9
3326,Uttar Pradesh,2019,Q3,Merchant Payments,19625935,7399443975.24218,9
3327,Uttar Pradesh,2019,Q3,Financial Services,258548,51363215.14597865,9
3328,Uttar Pradesh,2019,Q3,Others,1389018,683145478.0865316,9
3329,Uttar Pradesh,2019,Q4,Peer To Peer Payments,40540310,126564888408.1326,9
3330,Uttar Pradesh,2019,Q4,Recharge & Bill Payments,24299776,9082140369.774977,9
3331,Uttar Pradesh,2019,Q4,Merchant Payments,20582052,9412924984.9687,9
3332,Uttar Pradesh,2019,Q4,Financial Services,242936,45686806.83093811,9
3333,Uttar Pradesh,2019,Q4,Others,1239931,433285937.588854,9
3334,Uttar Pradesh,2020,Q1,Peer To Peer Payments,39581157,147734706846.56177,9
3335,Uttar Pradesh,2020,Q1,Recharge & Bill Payments,29777603,11168417430.652224,9
3336,Uttar Pradesh,2020,Q1,Merchant Payments,26741638,13072371616.871723,9
3337,Uttar Pradesh,2020,Q1,Financial Services,139990,64365117.409359045,9
3338,Uttar Pradesh,2020,Q1,Others,998744,376573949.20359,9
3339,Uttar Pradesh,2020,Q2,Recharge & Bill Payments,42229417,14668026056.368128,9
3340,Uttar Pradesh,2020,Q2,Peer To Peer Payments,39434202,150079524408.8693,9
3341,Uttar Pradesh,2020,Q2,Merchant Payments,18625913,13655151082.574724,9
3342,Uttar Pradesh,2020,Q2,Financial Services,150360,131930242.90371712,9
3343,Uttar Pradesh,2020,Q2,Others,412073,209384339.5723213,9
3344,Uttar Pradesh,2020,Q3,Peer To Peer Payments,54449911,207530912756.73047,9
3345,Uttar Pradesh,2020,Q3,Recharge & Bill Payments,37465163,16437365640.853413,9
3346,Uttar Pradesh,2020,Q3,Merchant Payments,34697942,24224433240.836243,9
3347,Uttar Pradesh,2020,Q3,Financial Services,206210,194129227.5437428,9
3348,Uttar Pradesh,2020,Q3,Others,586033,303114557.0989778,9
3349,Uttar Pradesh,2020,Q4,Peer To Peer Payments,75433782,294401153346.76337,9
3350,Uttar Pradesh,2020,Q4,Merchant Payments,61922138,44438824680.670944,9
3351,Uttar Pradesh,2020,Q4,Recharge & Bill Payments,39570153,17793973968.761925,9
3352,Uttar Pradesh,2020,Q4,Financial Services,246868,255803306.13741985,9
3353,Uttar Pradesh,2020,Q4,Others,994576,539071475.9342327,9
3354,Uttar Pradesh,2021,Q1,Peer To Peer Payments,85539321,321609613378.6789,9
3355,Uttar Pradesh,2021,Q1,Merchant Payments,78873969,55362244381.43686,9
3356,Uttar Pradesh,2021,Q1,Recharge & Bill Payments,38981894,18563189222.328217,9
3357,Uttar Pradesh,2021,Q1,Financial Services,250656,266104783.7449573,9
3358,Uttar Pradesh,2021,Q1,Others,853707,486435811.3771204,9
3359,Uttar Pradesh,2021,Q2,Peer To Peer Payments,102927942,388761820128.4563,9
3360,Uttar Pradesh,2021,Q2,Merchant Payments,84860582,70351401159.78787,9
3361,Uttar Pradesh,2021,Q2,Recharge & Bill Payments,53030710,22266927128.75408,9
3362,Uttar Pradesh,2021,Q2,Financial Services,270944,266853066.82962543,9
3363,Uttar Pradesh,2021,Q2,Others,858953,525487682.5584012,9
3364,Uttar Pradesh,2021,Q3,Peer To Peer Payments,127945827,440726915882.1709,9
3365,Uttar Pradesh,2021,Q3,Merchant Payments,126699830,91089049637.02376,9
3366,Uttar Pradesh,2021,Q3,Recharge & Bill Payments,50414232,24348150109.635998,9
3367,Uttar Pradesh,2021,Q3,Financial Services,253418,292009129.0296748,9
3368,Uttar Pradesh,2021,Q3,Others,1230077,624716522.0745409,9
3369,Uttar Pradesh,2021,Q4,Merchant Payments,183966052,142889329646.05463,9
3370,Uttar Pradesh,2021,Q4,Peer To Peer Payments,167503176,600973581946.6772,9
3371,Uttar Pradesh,2021,Q4,Recharge & Bill Payments,52863531,28812549097.65689,9
3372,Uttar Pradesh,2021,Q4,Financial Services,353219,386356976.48969895,9
3373,Uttar Pradesh,2021,Q4,Others,1471954,829152405.3448995,9
3374,Uttar Pradesh,2022,Q1,Merchant Payments,221556930,165543931419.27045,9
3375,Uttar Pradesh,2022,Q1,Peer To Peer Payments,195592648,684758883172.6667,9
3376,Uttar Pradesh,2022,Q1,Recharge & Bill Payments,54873261,31683813998.38605,9
3377,Uttar Pradesh,2022,Q1,Financial Services,358499,386218170.5981607,9
3378,Uttar Pradesh,2022,Q1,Others,1571908,750327356.10464,9
3379,Uttar Pradesh,2022,Q2,Merchant Payments,298721048,216176289528.43256,9
3380,Uttar Pradesh,2022,Q2,Peer To Peer Payments,232444860,812579156783.274,9
3381,Uttar Pradesh,2022,Q2,Recharge & Bill Payments,62659780,37867966758.88997,9
3382,Uttar Pradesh,2022,Q2,Financial Services,268349,285646084.3258523,9
3383,Uttar Pradesh,2022,Q2,Others,1204739,606123265.0864555,9
3384,Uttar Pradesh,2022,Q3,Merchant Payments,361972506,232005905549.1372,9
3385,Uttar Pradesh,2022,Q3,Peer To Peer Payments,267205027,844564255684.5037,9
3386,Uttar Pradesh,2022,Q3,Recharge & Bill Payments,72984811,43854148172.58542,9
3387,Uttar Pradesh,2022,Q3,Financial Services,367887,344330142.1388885,9
3388,Uttar Pradesh,2022,Q3,Others,1058841,601411350.4106325,9
3389,Uttar Pradesh,2022,Q4,Merchant Payments,439247166,296781967366.6535,9
3390,Uttar Pradesh,2022,Q4,Peer To Peer Payments,317613698,1030345562935.8824,9
3391,Uttar Pradesh,2022,Q4,Recharge & Bill Payments,78025017,48159073834.94295,9
3392,Uttar Pradesh,2022,Q4,Financial Services,418329,430212917.27641135,9
3393,Uttar Pradesh,2022,Q4,Others,1064861,661985014.756895,9
3394,Uttarakhand,2018,Q1,Recharge & Bill Payments,730428,124377517.3349145,5
3395,Uttarakhand,2018,Q1,Peer To Peer Payments,399545,1296603346.334598,5
3396,Uttarakhand,2018,Q1,Merchant Payments,35382,39372913.10424411,5
3397,Uttarakhand,2018,Q1,Financial Services,27761,5637758.556349495,5
3398,Uttarakhand,2018,Q1,Others,53569,42553823.19378027,5
3399,Uttarakhand,2018,Q2,Recharge & Bill Payments,946332,193802092.8234874,5
3400,Uttarakhand,2018,Q2,Peer To Peer Payments,620490,2358941864.7682114,5
3401,Uttarakhand,2018,Q2,Merchant Payments,60494,66946005.75890133,5
3402,Uttarakhand,2018,Q2,Financial Services,29919,7913276.778501136,5
3403,Uttarakhand,2018,Q2,Others,46887,52152138.42194019,5
3404,Uttarakhand,2018,Q3,Peer To Peer Payments,1049725,3356030294.930648,5
3405,Uttarakhand,2018,Q3,Recharge & Bill Payments,1004356,239244556.76646537,5
3406,Uttarakhand,2018,Q3,Merchant Payments,112342,84447374.86583523,5
3407,Uttarakhand,2018,Q3,Financial Services,22792,4334709.909645849,5
3408,Uttarakhand,2018,Q3,Others,39917,42516103.38590273,5
3409,Uttarakhand,2018,Q4,Peer To Peer Payments,1556731,5072621132.343549,5
3410,Uttarakhand,2018,Q4,Recharge & Bill Payments,1252124,292877734.33795583,5
3411,Uttarakhand,2018,Q4,Merchant Payments,289733,228453045.85460952,5
3412,Uttarakhand,2018,Q4,Financial Services,29916,6035161.098892693,5
3413,Uttarakhand,2018,Q4,Others,50257,54285064.328889735,5
3414,Uttarakhand,2019,Q1,Peer To Peer Payments,3499130,6512361464.496071,5
3415,Uttarakhand,2019,Q1,Recharge & Bill Payments,1590269,394631055.6931843,5
3416,Uttarakhand,2019,Q1,Merchant Payments,372290,226281078.7699414,5
3417,Uttarakhand,2019,Q1,Financial Services,28784,3951610.30495379,5
3418,Uttarakhand,2019,Q1,Others,55528,46303966.00979781,5
3419,Uttarakhand,2019,Q2,Peer To Peer Payments,2383662,7752954670.580209,5
3420,Uttarakhand,2019,Q2,Recharge & Bill Payments,1616176,454962951.9136597,5
3421,Uttarakhand,2019,Q2,Merchant Payments,721858,323876953.4104364,5
3422,Uttarakhand,2019,Q2,Financial Services,21852,2550386.477414152,5
3423,Uttarakhand,2019,Q2,Others,69727,54187888.53677146,5
3424,Uttarakhand,2019,Q3,Peer To Peer Payments,2313544,8512622076.436331,5
3425,Uttarakhand,2019,Q3,Recharge & Bill Payments,2201606,683772296.9748493,5
3426,Uttarakhand,2019,Q3,Merchant Payments,1121052,480794827.1193007,5
3427,Uttarakhand,2019,Q3,Financial Services,12119,4570326.192004257,5
3428,Uttarakhand,2019,Q3,Others,62155,47272543.29483967,5
3429,Uttarakhand,2019,Q4,Peer To Peer Payments,3210116,11020339546.604958,5
3430,Uttarakhand,2019,Q4,Recharge & Bill Payments,2547173,817728111.4576316,5
3431,Uttarakhand,2019,Q4,Merchant Payments,1542944,701746516.8731368,5
3432,Uttarakhand,2019,Q4,Financial Services,11585,3555524.3767221333,5
3433,Uttarakhand,2019,Q4,Others,50298,30336605.83833359,5
3434,Uttarakhand,2020,Q1,Peer To Peer Payments,3792776,13999676596.865889,5
3435,Uttarakhand,2020,Q1,Recharge & Bill Payments,2990764,1028598924.445406,5
3436,Uttarakhand,2020,Q1,Merchant Payments,2289657,1094245197.235664,5
3437,Uttarakhand,2020,Q1,Financial Services,10246,8180881.808693047,5
3438,Uttarakhand,2020,Q1,Others,48341,27378658.63192141,5
3439,Uttarakhand,2020,Q2,Recharge & Bill Payments,3755695,1303523584.942265,5
3440,Uttarakhand,2020,Q2,Peer To Peer Payments,3656029,13572964169.690296,5
3441,Uttarakhand,2020,Q2,Merchant Payments,1587042,1181497493.0283294,5
3442,Uttarakhand,2020,Q2,Financial Services,15023,17612288.05771955,5
3443,Uttarakhand,2020,Q2,Others,33981,18590166.38240856,5
3444,Uttarakhand,2020,Q3,Peer To Peer Payments,4836512,18377468807.44993,5
3445,Uttarakhand,2020,Q3,Recharge & Bill Payments,3751993,1509373287.697055,5
3446,Uttarakhand,2020,Q3,Merchant Payments,3164623,2166776519.8536706,5
3447,Uttarakhand,2020,Q3,Financial Services,20455,26449980.584111303,5
3448,Uttarakhand,2020,Q3,Others,45352,23442372.42176825,5
3449,Uttarakhand,2020,Q4,Peer To Peer Payments,6748183,25748737002.1362,5
3450,Uttarakhand,2020,Q4,Merchant Payments,6629201,4274032856.6465273,5
3451,Uttarakhand,2020,Q4,Recharge & Bill Payments,4140391,1697819950.5564797,5
3452,Uttarakhand,2020,Q4,Financial Services,27120,29791064.76179736,5
3453,Uttarakhand,2020,Q4,Others,68376,42358455.00938001,5
3454,Uttarakhand,2021,Q1,Merchant Payments,8393767,5283142247.065777,5
3455,Uttarakhand,2021,Q1,Peer To Peer Payments,7981710,29202365442.63442,5
3456,Uttarakhand,2021,Q1,Recharge & Bill Payments,4146569,1727960484.030287,5
3457,Uttarakhand,2021,Q1,Financial Services,30208,38400863.99560504,5
3458,Uttarakhand,2021,Q1,Others,56148,36320362.17233381,5
3459,Uttarakhand,2021,Q2,Peer To Peer Payments,9374939,32674145244.390625,5
3460,Uttarakhand,2021,Q2,Merchant Payments,9134389,6257528832.057196,5
3461,Uttarakhand,2021,Q2,Recharge & Bill Payments,5388285,1979824048.815712,5
3462,Uttarakhand,2021,Q2,Financial Services,31497,35404991.874676295,5
3463,Uttarakhand,2021,Q2,Others,71322,43914757.70001851,5
3464,Uttarakhand,2021,Q3,Merchant Payments,13673085,9001414756.070686,5
3465,Uttarakhand,2021,Q3,Peer To Peer Payments,11867174,39256650720.01872,5
3466,Uttarakhand,2021,Q3,Recharge & Bill Payments,5388011,2182554095.263321,5
3467,Uttarakhand,2021,Q3,Financial Services,27839,38013969.98341857,5
3468,Uttarakhand,2021,Q3,Others,86175,48863242.2282843,5
3469,Uttarakhand,2021,Q4,Merchant Payments,19850878,13515464697.761791,5
3470,Uttarakhand,2021,Q4,Peer To Peer Payments,14819203,49969580473.07786,5
3471,Uttarakhand,2021,Q4,Recharge & Bill Payments,5536262,2540546090.023079,5
3472,Uttarakhand,2021,Q4,Financial Services,38764,51212042.38175093,5
3473,Uttarakhand,2021,Q4,Others,116173,71304856.17664191,5
3474,Uttarakhand,2022,Q1,Merchant Payments,22595602,14585438346.473846,5
3475,Uttarakhand,2022,Q1,Peer To Peer Payments,16201632,53535521438.95823,5
3476,Uttarakhand,2022,Q1,Recharge & Bill Payments,5617605,2745987927.683198,5
3477,Uttarakhand,2022,Q1,Financial Services,39033,49695999.71828518,5
3478,Uttarakhand,2022,Q1,Others,106900,62138787.2410843,5
3479,Uttarakhand,2022,Q2,Merchant Payments,32087670,19479185362.296963,5
3480,Uttarakhand,2022,Q2,Peer To Peer Payments,19677409,65563901300.31024,5
3481,Uttarakhand,2022,Q2,Recharge & Bill Payments,6263098,3174160697.8567643,5
3482,Uttarakhand,2022,Q2,Financial Services,32284,37217548.78562989,5
3483,Uttarakhand,2022,Q2,Others,106417,58906116.08464594,5
3484,Uttarakhand,2022,Q3,Merchant Payments,35069444,20528059274.248493,5
3485,Uttarakhand,2022,Q3,Peer To Peer Payments,22031045,68377272372.60579,5
3486,Uttarakhand,2022,Q3,Recharge & Bill Payments,6765699,3633710468.801753,5
3487,Uttarakhand,2022,Q3,Financial Services,38061,44669245.26821817,5
3488,Uttarakhand,2022,Q3,Others,92270,57548577.43879978,5
3489,Uttarakhand,2022,Q4,Merchant Payments,43185705,26026949674.245083,5
3490,Uttarakhand,2022,Q4,Peer To Peer Payments,27043038,85220041974.58176,5
3491,Uttarakhand,2022,Q4,Recharge & Bill Payments,7610775,4128624164.749209,5
3492,Uttarakhand,2022,Q4,Financial Services,44569,55762460.39159953,5
3493,Uttarakhand,2022,Q4,Others,99793,64668557.391687945,5
3494,West Bengal,2018,Q1,Recharge & Bill Payments,5773831,964309485.9592384,19
3495,West Bengal,2018,Q1,Peer To Peer Payments,4383075,8874266825.985771,19
3496,West Bengal,2018,Q1,Financial Services,665171,119502271.66944444,19
3497,West Bengal,2018,Q1,Merchant Payments,443378,366788699.65713125,19
3498,West Bengal,2018,Q1,Others,444770,301111268.86863834,19
3499,West Bengal,2018,Q2,Peer To Peer Payments,8284944,15889890046.862814,19
3500,West Bengal,2018,Q2,Recharge & Bill Payments,7360522,1563841173.839662,19
3501,West Bengal,2018,Q2,Financial Services,1121570,160809685.93886387,19
3502,West Bengal,2018,Q2,Merchant Payments,937608,715914360.819237,19
3503,West Bengal,2018,Q2,Others,377802,298728202.7433254,19
3504,West Bengal,2018,Q3,Peer To Peer Payments,41882429,38439798815.23789,19
3505,West Bengal,2018,Q3,Recharge & Bill Payments,7596315,1992473341.2750623,19
3506,West Bengal,2018,Q3,Merchant Payments,2252265,979603555.1397108,19
3507,West Bengal,2018,Q3,Financial Services,1619524,185187032.8965006,19
3508,West Bengal,2018,Q3,Others,354883,246871438.6293067,19
3509,West Bengal,2018,Q4,Peer To Peer Payments,17154995,35303180047.06148,19
3510,West Bengal,2018,Q4,Recharge & Bill Payments,9425082,2467741143.225801,19
3511,West Bengal,2018,Q4,Merchant Payments,8633569,2294203496.657532,19
3512,West Bengal,2018,Q4,Financial Services,734796,93755616.52283624,19
3513,West Bengal,2018,Q4,Others,565106,330738908.23670936,19
3514,West Bengal,2019,Q1,Peer To Peer Payments,27374206,44170923881.744286,19
3515,West Bengal,2019,Q1,Recharge & Bill Payments,11659948,3021107711.9021683,19
3516,West Bengal,2019,Q1,Merchant Payments,7636726,2645438308.338478,19
3517,West Bengal,2019,Q1,Financial Services,525650,47986448.46936697,19
3518,West Bengal,2019,Q1,Others,429858,279216273.42549,19
3519,West Bengal,2019,Q2,Peer To Peer Payments,20285958,48394974398.37831,19
3520,West Bengal,2019,Q2,Merchant Payments,13646142,4657258459.145545,19
3521,West Bengal,2019,Q2,Recharge & Bill Payments,12129638,3676123279.3800926,19
3522,West Bengal,2019,Q2,Financial Services,421037,45646046.98846317,19
3523,West Bengal,2019,Q2,Others,540760,331688935.22631323,19
3524,West Bengal,2019,Q3,Merchant Payments,30804036,8273187167.078855,19
3525,West Bengal,2019,Q3,Peer To Peer Payments,21522913,57058405341.48096,19
3526,West Bengal,2019,Q3,Recharge & Bill Payments,13011501,4832486821.888576,19
3527,West Bengal,2019,Q3,Financial Services,558653,57054414.83597401,19
3528,West Bengal,2019,Q3,Others,547726,319398871.5461071,19
3529,West Bengal,2019,Q4,Peer To Peer Payments,67037576,76593333397.8665,19
3530,West Bengal,2019,Q4,Recharge & Bill Payments,14511711,4859794689.902503,19
3531,West Bengal,2019,Q4,Merchant Payments,14187744,6477138700.812115,19
3532,West Bengal,2019,Q4,Financial Services,653648,77047243.72974005,19
3533,West Bengal,2019,Q4,Others,415159,196296222.33587587,19
3534,West Bengal,2020,Q1,Peer To Peer Payments,28457404,82770282623.80914,19
3535,West Bengal,2020,Q1,Merchant Payments,19779392,8097859088.519976,19
3536,West Bengal,2020,Q1,Recharge & Bill Payments,17448908,5550815439.734788,19
3537,West Bengal,2020,Q1,Financial Services,210068,58280893.55150119,19
3538,West Bengal,2020,Q1,Others,354609,176067145.3227705,19
3539,West Bengal,2020,Q2,Peer To Peer Payments,24855687,84984004330.7718,19
3540,West Bengal,2020,Q2,Recharge & Bill Payments,22220012,7496845561.868595,19
